DAYS_BIRTH,OCCUPATION_TYPE,prediction
-8929,Core staff,4
-15350,Accountants,14
-15350,Accountants,14
-15350,Accountants,14
-23325,"",16
-23325,"",16
-25140,"",2
-25140,"",2
-25140,"",2
-22867,"",11
-16701,Sales staff,14
-16701,Sales staff,14
-16701,Sales staff,14
-15615,"",16
-15615,"",16
-16127,Core staff,10
-16127,Core staff,10
-15616,Cleaning staff,3
-15616,Cleaning staff,3
-15616,Cleaning staff,3
-15616,Cleaning staff,3
-15616,Cleaning staff,3
-11279,Medicine staff,17
-11279,Medicine staff,17
-11279,Medicine staff,17
-11909,"",24
-11909,"",24
-11909,"",24
-11909,"",24
-11909,"",24
-10502,Laborers,15
-10502,Laborers,15
-10502,Laborers,15
-10502,Laborers,15
-10502,Laborers,15
-10502,Laborers,15
-10502,Laborers,15
-10502,Laborers,15
-10502,Laborers,15
-10502,Laborers,15
-10502,Laborers,15
-10502,Laborers,15
-10502,Laborers,15
-10502,Laborers,15
-19177,"",16
-19177,"",16
-13512,Laborers,21
-13512,Laborers,21
-13512,Laborers,21
-12296,"",23
-12296,"",23
-12296,"",23
-12296,"",23
-24278,"",7
-24278,"",7
-24278,"",7
-24278,"",7
-24278,"",7
-24278,"",7
-24278,"",7
-24278,"",7
-16911,Sales staff,24
-16911,Sales staff,24
-16911,Sales staff,24
-18337,Managers,24
-18337,Managers,24
-18337,Managers,24
-18337,Managers,24
-18337,Managers,24
-17769,"",24
-17769,"",24
-17769,"",24
-17769,"",24
-17769,"",24
-10809,"",15
-10809,"",15
-10809,"",15
-10809,"",15
-10809,"",15
-10809,"",15
-10809,"",15
-10809,"",15
-10809,"",15
-10809,"",15
-10809,"",15
-10809,"",15
-10809,"",15
-16732,Medicine staff,4
-21592,"",18
-9075,Drivers,10
-9075,Drivers,10
-17004,Private service staff,6
-17004,Private service staff,6
-17004,Private service staff,6
-17004,Private service staff,6
-21383,"",8
-21383,"",8
-21383,"",8
-21383,"",8
-21383,"",8
-21383,"",8
-20889,"",18
-13536,Core staff,2
-13536,Core staff,2
-21678,Security staff,20
-21678,Security staff,20
-21678,Security staff,20
-21678,Security staff,20
-21678,Security staff,20
-21678,Security staff,20
-21678,Security staff,20
-21678,Security staff,20
-21678,Security staff,20
-19777,Cooking staff,18
-21642,"",24
-21642,"",24
-21642,"",24
-21642,"",24
-21642,"",24
-16503,Managers,12
-16503,Managers,12
-16503,Managers,12
-16503,Managers,12
-16503,Managers,12
-16503,Managers,12
-16503,Managers,12
-16503,Managers,12
-16503,Managers,12
-16503,Managers,12
-16503,Managers,12
-14238,Laborers,13
-14238,Laborers,13
-14238,Laborers,13
-14238,Laborers,13
-14238,Laborers,13
-23044,"",23
-23044,"",23
-23044,"",23
-23044,"",23
-22730,Sales staff,20
-22730,Sales staff,20
-22730,Sales staff,20
-22730,Sales staff,20
-22730,Sales staff,20
-22730,Sales staff,20
-22730,Sales staff,20
-22730,Sales staff,20
-22730,Sales staff,20
-20560,Sales staff,12
-20560,Sales staff,12
-20560,Sales staff,12
-20560,Sales staff,12
-20560,Sales staff,12
-20560,Sales staff,12
-20560,Sales staff,12
-20560,Sales staff,12
-20560,Sales staff,12
-20560,Sales staff,12
-21012,"",15
-21012,"",15
-21012,"",15
-21012,"",15
-21012,"",15
-21012,"",15
-21012,"",15
-21012,"",15
-21012,"",15
-21012,"",15
-21012,"",15
-21012,"",15
-21012,"",15
-21012,"",15
-20725,Secretaries,16
-20725,Secretaries,16
-15931,Core staff,1
-15931,Core staff,1
-15931,Core staff,1
-15931,Core staff,1
-15931,Core staff,1
-15931,Core staff,1
-15931,Core staff,1
-18210,"",4
-20592,"",5
-20592,"",5
-20592,"",5
-20592,"",5
-11472,Core staff,22
-11472,Core staff,22
-11472,Core staff,22
-11472,Core staff,22
-16817,Cleaning staff,9
-16817,Cleaning staff,9
-16817,Cleaning staff,9
-16817,Cleaning staff,9
-16817,Cleaning staff,9
-16817,Cleaning staff,9
-16817,Cleaning staff,9
-19876,Medicine staff,21
-19876,Medicine staff,21
-19876,Medicine staff,21
-16023,Drivers,12
-16023,Drivers,12
-16023,Drivers,12
-16023,Drivers,12
-16023,Drivers,12
-16023,Drivers,12
-16023,Drivers,12
-16023,Drivers,12
-16023,Drivers,12
-16023,Drivers,12
-16023,Drivers,12
-15516,Laborers,5
-15516,Laborers,5
-15516,Laborers,5
-15516,Laborers,5
-20459,High skill tech staff,11
-20459,High skill tech staff,11
-20459,High skill tech staff,11
-20459,High skill tech staff,11
-20459,High skill tech staff,11
-13920,Core staff,24
-13920,Core staff,24
-13920,Core staff,24
-13920,Core staff,24
-13920,Core staff,24
-21869,"",18
-15945,Core staff,8
-15945,Core staff,8
-15945,Core staff,8
-15945,Core staff,8
-15945,Core staff,8
-15945,Core staff,8
-21700,Laborers,8
-21700,Laborers,8
-21700,Laborers,8
-21700,Laborers,8
-21700,Laborers,8
-21700,Laborers,8
-12257,Managers,21
-12257,Managers,21
-12257,Managers,21
-17686,Core staff,14
-17686,Core staff,14
-17686,Core staff,14
-17782,Core staff,17
-17782,Core staff,17
-17782,Core staff,17
-17782,Core staff,17
-17782,Core staff,17
-17782,Core staff,17
-12323,Laborers,10
-12323,Laborers,10
-21485,"",10
-21485,"",10
-22527,"",14
-22527,"",14
-22527,"",14
-23006,"",1
-23006,"",1
-23006,"",1
-23006,"",1
-14364,Laborers,20
-14364,Laborers,20
-14364,Laborers,20
-14364,Laborers,20
-14364,Laborers,20
-14364,Laborers,20
-14364,Laborers,20
-14364,Laborers,20
-14364,Laborers,20
-23055,"",14
-23055,"",14
-23055,"",14
-17235,Laborers,20
-17235,Laborers,20
-17235,Laborers,20
-20323,Cleaning staff,22
-20323,Cleaning staff,22
-20323,Cleaning staff,22
-20323,Cleaning staff,22
-19832,"",16
-19832,"",16
-12525,"",14
-12525,"",14
-12525,"",14
-17585,Drivers,8
-17585,Drivers,8
-17585,Drivers,8
-17585,Drivers,8
-17585,Drivers,8
-17585,Drivers,8
-10806,Managers,3
-10806,Managers,3
-10806,Managers,3
-10806,Managers,3
-10806,Managers,3
-13803,Sales staff,20
-13803,Sales staff,20
-13803,Sales staff,20
-13803,Sales staff,20
-13270,Core staff,1
-13270,Core staff,1
-13270,Core staff,1
-13270,Core staff,1
-13270,Core staff,1
-13270,Core staff,1
-12272,Laborers,21
-12272,Laborers,21
-12272,Laborers,21
-14776,Drivers,8
-14776,Drivers,8
-14776,Drivers,8
-14776,Drivers,8
-14776,Drivers,8
-14776,Drivers,8
-10229,Accountants,8
-10229,Accountants,8
-10229,Accountants,8
-10229,Accountants,8
-10229,Accountants,8
-10229,Accountants,8
-14226,Laborers,9
-14226,Laborers,9
-14226,Laborers,9
-14226,Laborers,9
-14226,Laborers,9
-14226,Laborers,9
-14226,Laborers,9
-16274,Cooking staff,11
-16274,Cooking staff,11
-16274,Cooking staff,11
-16274,Cooking staff,11
-16274,Cooking staff,11
-16274,Cooking staff,11
-16274,Cooking staff,11
-16274,Cooking staff,11
-16274,Cooking staff,11
-11736,Cooking staff,10
-11736,Cooking staff,10
-20663,Managers,18
-11084,Sales staff,22
-11084,Sales staff,22
-11084,Sales staff,22
-11084,Sales staff,22
-20646,Laborers,5
-20646,Laborers,5
-20646,Laborers,5
-20646,Laborers,5
-15036,"",1
-15036,"",1
-15036,"",1
-15036,"",1
-15036,"",1
-15036,"",1
-12185,Private service staff,14
-12185,Private service staff,14
-12185,Private service staff,14
-17733,Laborers,15
-17733,Laborers,15
-17733,Laborers,15
-17733,Laborers,15
-17733,Laborers,15
-17733,Laborers,15
-17733,Laborers,15
-17733,Laborers,15
-17733,Laborers,15
-17733,Laborers,15
-17733,Laborers,15
-17733,Laborers,15
-17733,Laborers,15
-17733,Laborers,15
-17733,Laborers,15
-22077,"",22
-22077,"",22
-22077,"",22
-22077,"",22
-23391,"",5
-23391,"",5
-23391,"",5
-23391,"",5
-10261,Laborers,7
-10261,Laborers,7
-10261,Laborers,7
-10261,Laborers,7
-10261,Laborers,7
-10261,Laborers,7
-10261,Laborers,7
-10261,Laborers,7
-9158,"",4
-15274,Accountants,16
-15274,Accountants,16
-18975,Core staff,19
-18975,Core staff,19
-18975,Core staff,19
-18975,Core staff,19
-18975,Core staff,19
-18975,Core staff,19
-18975,Core staff,19
-11454,Drivers,11
-11454,Drivers,11
-11454,Drivers,11
-11454,Drivers,11
-11454,Drivers,11
-11454,Drivers,11
-11454,Drivers,11
-22991,"",20
-22991,"",20
-22991,"",20
-22991,"",20
-22991,"",20
-22991,"",20
-22991,"",20
-22991,"",20
-21904,"",5
-21904,"",5
-21904,"",5
-21904,"",5
-22099,"",23
-22099,"",23
-22099,"",23
-22099,"",23
-24742,"",10
-24742,"",10
-13128,Laborers,23
-13128,Laborers,23
-13128,Laborers,23
-13128,Laborers,23
-17800,Accountants,4
-19082,IT staff,11
-19082,IT staff,11
-19082,IT staff,11
-19082,IT staff,11
-19082,IT staff,11
-19082,IT staff,11
-19082,IT staff,11
-19082,IT staff,11
-19082,IT staff,11
-19082,IT staff,11
-19082,IT staff,11
-19082,IT staff,11
-19082,IT staff,11
-13956,Laborers,21
-13956,Laborers,21
-13956,Laborers,21
-19736,Accountants,0
-19736,Accountants,0
-19736,Accountants,0
-19736,Accountants,0
-19736,Accountants,0
-19736,Accountants,0
-19736,Accountants,0
-18898,"",3
-18898,"",3
-18898,"",3
-18898,"",3
-18898,"",3
-17002,Managers,24
-17002,Managers,24
-17002,Managers,24
-17002,Managers,24
-17002,Managers,24
-15191,Core staff,17
-15191,Core staff,17
-15191,Core staff,17
-15191,Core staff,17
-15191,Core staff,17
-15191,Core staff,17
-16860,Medicine staff,3
-16860,Medicine staff,3
-16860,Medicine staff,3
-16860,Medicine staff,3
-16860,Medicine staff,3
-22379,"",22
-22379,"",22
-22379,"",22
-22379,"",22
-12833,Sales staff,15
-12833,Sales staff,15
-12833,Sales staff,15
-12833,Sales staff,15
-12833,Sales staff,15
-12833,Sales staff,15
-12833,Sales staff,15
-12833,Sales staff,15
-12833,Sales staff,15
-12833,Sales staff,15
-12833,Sales staff,15
-12833,Sales staff,15
-12833,Sales staff,15
-12833,Sales staff,15
-12906,Core staff,3
-12906,Core staff,3
-12906,Core staff,3
-14487,Core staff,9
-14487,Core staff,9
-14487,Core staff,9
-14487,Core staff,9
-14487,Core staff,9
-14487,Core staff,9
-14487,Core staff,9
-11480,"",17
-11480,"",17
-11480,"",17
-11480,"",17
-11480,"",17
-11480,"",17
-12135,Sales staff,19
-12135,Sales staff,19
-12135,Sales staff,19
-12135,Sales staff,19
-12135,Sales staff,19
-12135,Sales staff,19
-12135,Sales staff,19
-17022,Laborers,1
-17022,Laborers,1
-17022,Laborers,1
-17022,Laborers,1
-17022,Laborers,1
-17022,Laborers,1
-17022,Laborers,1
-18964,Managers,6
-18964,Managers,6
-18964,Managers,6
-18964,Managers,6
-18964,Managers,6
-18964,Managers,6
-18964,Managers,6
-18964,Managers,6
-18964,Managers,6
-18964,Managers,6
-13892,High skill tech staff,23
-13892,High skill tech staff,23
-13892,High skill tech staff,23
-13892,High skill tech staff,23
-13892,High skill tech staff,23
-19659,Accountants,10
-19659,Accountants,10
-20009,"",9
-20009,"",9
-20009,"",9
-20009,"",9
-20009,"",9
-20009,"",9
-20009,"",9
-19801,Core staff,5
-19801,Core staff,5
-19801,Core staff,5
-19801,Core staff,5
-14469,Drivers,0
-14469,Drivers,0
-14469,Drivers,0
-14469,Drivers,0
-14469,Drivers,0
-14469,Drivers,0
-14469,Drivers,0
-14469,Drivers,0
-14469,Drivers,0
-14469,Drivers,0
-14469,Drivers,0
-14469,Drivers,0
-14653,High skill tech staff,0
-14653,High skill tech staff,0
-14653,High skill tech staff,0
-14653,High skill tech staff,0
-14653,High skill tech staff,0
-14653,High skill tech staff,0
-14653,High skill tech staff,0
-14653,High skill tech staff,0
-14653,High skill tech staff,0
-14653,High skill tech staff,0
-14653,High skill tech staff,0
-14653,High skill tech staff,0
-14653,High skill tech staff,0
-19718,Medicine staff,1
-19718,Medicine staff,1
-19718,Medicine staff,1
-19718,Medicine staff,1
-17206,Sales staff,21
-17206,Sales staff,21
-17206,Sales staff,21
-17297,Laborers,12
-17297,Laborers,12
-17297,Laborers,12
-17297,Laborers,12
-17297,Laborers,12
-17297,Laborers,12
-17297,Laborers,12
-17297,Laborers,12
-13761,Laborers,3
-13761,Laborers,3
-13761,Laborers,3
-13761,Laborers,3
-13761,Laborers,3
-20434,Laborers,21
-20434,Laborers,21
-20434,Laborers,21
-12087,Security staff,10
-12087,Security staff,10
-14091,Core staff,13
-14091,Core staff,13
-14091,Core staff,13
-14091,Core staff,13
-14091,Core staff,13
-14091,Core staff,13
-14235,Sales staff,4
-19737,"",3
-19737,"",3
-19737,"",3
-19737,"",3
-19737,"",3
-18179,Sales staff,8
-18179,Sales staff,8
-18179,Sales staff,8
-18179,Sales staff,8
-18179,Sales staff,8
-18179,Sales staff,8
-18945,Managers,9
-18945,Managers,9
-18945,Managers,9
-18945,Managers,9
-18945,Managers,9
-18945,Managers,9
-18945,Managers,9
-22985,"",1
-22985,"",1
-22985,"",1
-22985,"",1
-22985,"",1
-22985,"",1
-21365,"",21
-21365,"",21
-21365,"",21
-17135,"",10
-17135,"",10
-12160,"",5
-12160,"",5
-12160,"",5
-12160,"",5
-18309,"",22
-18309,"",22
-18309,"",22
-18309,"",22
-9850,"",23
-9850,"",23
-9850,"",23
-9850,"",23
-22657,"",20
-22657,"",20
-22657,"",20
-22657,"",20
-22657,"",20
-22657,"",20
-22657,"",20
-22657,"",20
-9912,Sales staff,18
-16173,Managers,1
-16173,Managers,1
-16173,Managers,1
-16173,Managers,1
-16173,Managers,1
-16173,Managers,1
-16173,Managers,1
-17398,Drivers,8
-17398,Drivers,8
-17398,Drivers,8
-17398,Drivers,8
-17398,Drivers,8
-17398,Drivers,8
-11937,Cooking staff,14
-11937,Cooking staff,14
-11937,Cooking staff,14
-14874,Core staff,12
-14874,Core staff,12
-14874,Core staff,12
-14874,Core staff,12
-14874,Core staff,12
-14874,Core staff,12
-14874,Core staff,12
-14874,Core staff,12
-14874,Core staff,12
-14874,Core staff,12
-9066,Cooking staff,17
-9066,Cooking staff,17
-9066,Cooking staff,17
-9066,Cooking staff,17
-9066,Cooking staff,17
-9066,Cooking staff,17
-14579,Laborers,2
-14579,Laborers,2
-14962,Laborers,12
-14962,Laborers,12
-14962,Laborers,12
-14962,Laborers,12
-14962,Laborers,12
-14962,Laborers,12
-14962,Laborers,12
-14962,Laborers,12
-14962,Laborers,12
-14962,Laborers,12
-16573,Managers,15
-16573,Managers,15
-16573,Managers,15
-16573,Managers,15
-16573,Managers,15
-21922,"",2
-21922,"",2
-21922,"",2
-23636,"",9
-23636,"",9
-23636,"",9
-23636,"",9
-23636,"",9
-23636,"",9
-23636,"",9
-23086,"",22
-23086,"",22
-23086,"",22
-23086,"",22
-15167,Drivers,0
-15167,Drivers,0
-15167,Drivers,0
-15167,Drivers,0
-15167,Drivers,0
-15167,Drivers,0
-15167,Drivers,0
-15167,Drivers,0
-15167,Drivers,0
-15167,Drivers,0
-15167,Drivers,0
-15167,Drivers,0
-9761,Laborers,5
-9761,Laborers,5
-9761,Laborers,5
-9761,Laborers,5
-21135,Laborers,15
-11099,Sales staff,2
-11099,Sales staff,2
-21170,"",4
-10847,Laborers,15
-10847,Laborers,15
-10847,Laborers,15
-10847,Laborers,15
-10847,Laborers,15
-10847,Laborers,15
-10847,Laborers,15
-10847,Laborers,15
-10847,Laborers,15
-10847,Laborers,15
-10847,Laborers,15
-10847,Laborers,15
-10847,Laborers,15
-10847,Laborers,15
-20815,"",24
-20815,"",24
-20815,"",24
-13765,Drivers,16
-13765,Drivers,16
-18579,"",10
-18579,"",10
-23619,"",19
-23619,"",19
-23619,"",19
-23619,"",19
-23619,"",19
-23619,"",19
-23619,"",19
-14612,Core staff,5
-14612,Core staff,5
-14612,Core staff,5
-14612,Core staff,5
-15459,Sales staff,22
-15459,Sales staff,22
-15459,Sales staff,22
-15459,Sales staff,22
-11681,Laborers,2
-12903,Accountants,19
-12903,Accountants,19
-12903,Accountants,19
-12903,Accountants,19
-12903,Accountants,19
-12903,Accountants,19
-12903,Accountants,19
-13012,Sales staff,12
-13012,Sales staff,12
-13012,Sales staff,12
-13012,Sales staff,12
-13012,Sales staff,12
-13012,Sales staff,12
-13012,Sales staff,12
-13012,Sales staff,12
-13012,Sales staff,12
-13012,Sales staff,12
-13012,Sales staff,12
-10980,Core staff,14
-10980,Core staff,14
-10980,Core staff,14
-14798,"",4
-14315,Laborers,5
-14315,Laborers,5
-14315,Laborers,5
-14315,Laborers,5
-9786,Laborers,16
-9786,Laborers,16
-15976,Laborers,4
-20432,"",24
-20432,"",24
-20432,"",24
-20432,"",24
-20432,"",24
-14351,Sales staff,5
-14351,Sales staff,5
-14351,Sales staff,5
-14351,Sales staff,5
-18865,"",17
-18865,"",17
-18865,"",17
-18865,"",17
-18865,"",17
-18865,"",17
-11978,Core staff,0
-11978,Core staff,0
-11978,Core staff,0
-11978,Core staff,0
-11978,Core staff,0
-11978,Core staff,0
-11978,Core staff,0
-11978,Core staff,0
-11978,Core staff,0
-11978,Core staff,0
-11978,Core staff,0
-11978,Core staff,0
-9990,Laborers,16
-9990,Laborers,16
-20185,Security staff,14
-20185,Security staff,14
-20185,Security staff,14
-22041,Accountants,19
-22041,Accountants,19
-22041,Accountants,19
-22041,Accountants,19
-22041,Accountants,19
-22041,Accountants,19
-22041,Accountants,19
-15675,Sales staff,11
-15675,Sales staff,11
-15675,Sales staff,11
-15675,Sales staff,11
-15675,Sales staff,11
-15675,Sales staff,11
-15675,Sales staff,11
-15675,Sales staff,11
-15675,Sales staff,11
-15675,Sales staff,11
-8655,Core staff,6
-8655,Core staff,6
-8655,Core staff,6
-8655,Core staff,6
-8655,Core staff,6
-8655,Core staff,6
-8655,Core staff,6
-8655,Core staff,6
-8655,Core staff,6
-11380,Accountants,1
-11380,Accountants,1
-11380,Accountants,1
-11380,Accountants,1
-11380,Accountants,1
-11380,Accountants,1
-11380,Accountants,1
-16867,"",18
-17242,Sales staff,2
-17242,Sales staff,2
-17242,Sales staff,2
-9685,Sales staff,5
-9685,Sales staff,5
-9685,Sales staff,5
-9685,Sales staff,5
-13350,Laborers,24
-13350,Laborers,24
-13350,Laborers,24
-13350,Laborers,24
-13350,Laborers,24
-19962,"",22
-19962,"",22
-19962,"",22
-19962,"",22
-22042,"",0
-22042,"",0
-22042,"",0
-22042,"",0
-22042,"",0
-22042,"",0
-22042,"",0
-22042,"",0
-22042,"",0
-22042,"",0
-22042,"",0
-22042,"",0
-15580,Sales staff,8
-15580,Sales staff,8
-15580,Sales staff,8
-15580,Sales staff,8
-15580,Sales staff,8
-15580,Sales staff,8
-12566,Laborers,4
-13669,Managers,17
-13669,Managers,17
-13669,Managers,17
-13669,Managers,17
-13669,Managers,17
-13669,Managers,17
-16278,"",12
-16278,"",12
-16278,"",12
-16278,"",12
-16278,"",12
-16278,"",12
-16278,"",12
-16278,"",12
-16278,"",12
-16278,"",12
-16278,"",12
-15702,"",0
-15702,"",0
-15702,"",0
-15702,"",0
-15702,"",0
-15702,"",0
-15702,"",0
-15702,"",0
-15702,"",0
-15702,"",0
-15702,"",0
-15702,"",0
-19795,"",16
-19795,"",16
-21414,"",19
-21414,"",19
-21414,"",19
-21414,"",19
-21414,"",19
-21414,"",19
-21414,"",19
-11445,Sales staff,22
-11445,Sales staff,22
-11445,Sales staff,22
-22885,"",21
-22885,"",21
-22885,"",21
-14099,Laborers,4
-19746,Laborers,21
-19746,Laborers,21
-19746,Laborers,21
-12908,Sales staff,10
-12908,Sales staff,10
-17370,Managers,18
-10244,Sales staff,4
-12460,Laborers,4
-11495,Security staff,14
-11495,Security staff,14
-11495,Security staff,14
-15700,"",18
-21276,Accountants,10
-21276,Accountants,10
-22068,"",2
-16856,Core staff,24
-16856,Core staff,24
-16856,Core staff,24
-16856,Core staff,24
-16856,Core staff,24
-15509,Drivers,23
-15509,Drivers,23
-15509,Drivers,23
-15509,Drivers,23
-11270,Managers,13
-11270,Managers,13
-11270,Managers,13
-11270,Managers,13
-11270,Managers,13
-11453,Medicine staff,10
-11453,Medicine staff,10
-21471,"",4
-17347,High skill tech staff,22
-17347,High skill tech staff,22
-17347,High skill tech staff,22
-17347,High skill tech staff,22
-17541,Laborers,8
-17541,Laborers,8
-17541,Laborers,8
-17541,Laborers,8
-17541,Laborers,8
-17541,Laborers,8
-8351,Drivers,10
-8351,Drivers,10
-10245,Laborers,18
-12890,Laborers,14
-12890,Laborers,14
-12890,Laborers,14
-20024,"",4
-21131,"",18
-23407,"",7
-23407,"",7
-23407,"",7
-23407,"",7
-23407,"",7
-23407,"",7
-23407,"",7
-23407,"",7
-17401,Realty agents,24
-17401,Realty agents,24
-17401,Realty agents,24
-17401,Realty agents,24
-17401,Realty agents,24
-20990,Sales staff,14
-20990,Sales staff,14
-20990,Sales staff,14
-13322,Laborers,18
-10511,IT staff,14
-10511,IT staff,14
-10511,IT staff,14
-21111,Drivers,2
-21111,Drivers,2
-21111,Drivers,2
-16653,Drivers,6
-16653,Drivers,6
-16653,Drivers,6
-16653,Drivers,6
-16653,Drivers,6
-16653,Drivers,6
-16653,Drivers,6
-16653,Drivers,6
-16653,Drivers,6
-16653,Drivers,6
-17254,Sales staff,13
-17254,Sales staff,13
-20689,"",9
-20689,"",9
-20689,"",9
-12313,Laborers,24
-12313,Laborers,24
-12313,Laborers,24
-12313,Laborers,24
-12313,Laborers,24
-22109,"",4
-19811,High skill tech staff,2
-19811,High skill tech staff,2
-23598,"",4
-20411,"",4
-9985,Sales staff,4
-12555,Core staff,7
-12555,Core staff,7
-12555,Core staff,7
-12555,Core staff,7
-12555,Core staff,7
-12555,Core staff,7
-12555,Core staff,7
-12555,Core staff,7
-13494,Sales staff,12
-13494,Sales staff,12
-13494,Sales staff,12
-13494,Sales staff,12
-13494,Sales staff,12
-13494,Sales staff,12
-13494,Sales staff,12
-13494,Sales staff,12
-13494,Sales staff,12
-13494,Sales staff,12
-13494,Sales staff,12
-12434,"",2
-12434,"",2
-10943,Private service staff,4
-8520,Medicine staff,21
-8520,Medicine staff,21
-8520,Medicine staff,21
-15090,Sales staff,8
-15090,Sales staff,8
-15090,Sales staff,8
-15090,Sales staff,8
-15090,Sales staff,8
-15090,Sales staff,8
-18582,Managers,16
-18582,Managers,16
-12166,"",16
-12166,"",16
-14836,"",23
-14836,"",23
-10722,Cooking staff,22
-10722,Cooking staff,22
