DAYS_BIRTH,DAYS_EMPLOYED,OCCUPATION_TYPE,NAME_INCOME_TYPE,prediction
-19911,-126,Cooking staff,Working,72
-19911,-126,Cooking staff,Working,72
-15170,-7979,High skill tech staff,Commercial associate,81
-15170,-7979,High skill tech staff,Commercial associate,81
-15170,-7979,High skill tech staff,Commercial associate,81
-15170,-7979,High skill tech staff,Commercial associate,81
-15170,-7979,High skill tech staff,Commercial associate,81
-15170,-7979,High skill tech staff,Commercial associate,81
-15170,-7979,High skill tech staff,Commercial associate,81
-15170,-7979,High skill tech staff,Commercial associate,81
-15170,-7979,High skill tech staff,Commercial associate,81
-15170,-7979,High skill tech staff,Commercial associate,81
-15170,-7979,High skill tech staff,Commercial associate,81
-15170,-7979,High skill tech staff,Commercial associate,81
-15170,-7979,High skill tech staff,Commercial associate,81
-15170,-7979,High skill tech staff,Commercial associate,81
-19780,-6849,Managers,Working,78
-19780,-6849,Managers,Working,78
-19780,-6849,Managers,Working,78
-19780,-6849,Managers,Working,78
-11945,-735,Laborers,Working,92
-11945,-735,Laborers,Working,92
-11945,-735,Laborers,Working,92
-11945,-735,Laborers,Working,92
-19270,-2531,Drivers,Commercial associate,67
-19270,-2531,Drivers,Commercial associate,67
-19270,-2531,Drivers,Commercial associate,67
-14143,-275,Drivers,Commercial associate,68
-14143,-275,Drivers,Commercial associate,68
-14143,-275,Drivers,Commercial associate,68
-14143,-275,Drivers,Commercial associate,68
-14143,-275,Drivers,Commercial associate,68
-14143,-275,Drivers,Commercial associate,68
-12188,-3839,"",Working,42
-12188,-3839,"",Working,42
-19161,-3347,Security staff,Commercial associate,97
-19161,-3347,Security staff,Commercial associate,97
-19161,-3347,Security staff,Commercial associate,97
-19161,-3347,Security staff,Commercial associate,97
-19161,-3347,Security staff,Commercial associate,97
-23594,365243,"",Pensioner,51
-23594,365243,"",Pensioner,51
-23594,365243,"",Pensioner,51
-23594,365243,"",Pensioner,51
-23594,365243,"",Pensioner,51
-23594,365243,"",Pensioner,51
-23594,365243,"",Pensioner,51
-23594,365243,"",Pensioner,51
-15581,-187,"",Working,27
-15581,-187,"",Working,27
-15581,-187,"",Working,27
-15581,-187,"",Working,27
-15581,-187,"",Working,27
-14329,-6180,Laborers,Commercial associate,14
-14329,-6180,Laborers,Commercial associate,14
-14329,-6180,Laborers,Commercial associate,14
-14329,-6180,Laborers,Commercial associate,14
-14329,-6180,Laborers,Commercial associate,14
-14329,-6180,Laborers,Commercial associate,14
-15231,-8375,High skill tech staff,Working,35
-15231,-8375,High skill tech staff,Working,35
-15231,-8375,High skill tech staff,Working,35
-15231,-8375,High skill tech staff,Working,35
-15231,-8375,High skill tech staff,Working,35
-15231,-8375,High skill tech staff,Working,35
-15231,-8375,High skill tech staff,Working,35
-15231,-8375,High skill tech staff,Working,35
-15231,-8375,High skill tech staff,Working,35
-15231,-8375,High skill tech staff,Working,35
-15231,-8375,High skill tech staff,Working,35
-15231,-8375,High skill tech staff,Working,35
-15231,-8375,High skill tech staff,Working,35
-15231,-8375,High skill tech staff,Working,35
-15231,-8375,High skill tech staff,Working,35
-15231,-8375,High skill tech staff,Working,35
-15231,-8375,High skill tech staff,Working,35
-15879,-1740,"",Working,4
-15879,-1740,"",Working,4
-23646,365243,"",Pensioner,76
-23646,365243,"",Pensioner,76
-23646,365243,"",Pensioner,76
-23646,365243,"",Pensioner,76
-23646,365243,"",Pensioner,76
-23646,365243,"",Pensioner,76
-23646,365243,"",Pensioner,76
-23646,365243,"",Pensioner,76
-23646,365243,"",Pensioner,76
-23646,365243,"",Pensioner,76
-23646,365243,"",Pensioner,76
-23646,365243,"",Pensioner,76
-23646,365243,"",Pensioner,76
-21127,-14127,Core staff,Working,13
-17556,-1921,Sales staff,Working,53
-17556,-1921,Sales staff,Working,53
-10787,-279,Managers,Commercial associate,5
-10787,-279,Managers,Commercial associate,5
-15100,-3500,Cooking staff,Working,69
-15100,-3500,Cooking staff,Working,69
-15100,-3500,Cooking staff,Working,69
-15100,-3500,Cooking staff,Working,69
-15100,-3500,Cooking staff,Working,69
-15100,-3500,Cooking staff,Working,69
-15100,-3500,Cooking staff,Working,69
-15100,-3500,Cooking staff,Working,69
-15100,-3500,Cooking staff,Working,69
-15100,-3500,Cooking staff,Working,69
-15100,-3500,Cooking staff,Working,69
-15100,-3500,Cooking staff,Working,69
-15100,-3500,Cooking staff,Working,69
-11664,-1466,Drivers,Commercial associate,59
-19042,-3319,"",Working,29
-19042,-3319,"",Working,29
-19042,-3319,"",Working,29
-19042,-3319,"",Working,29
-19042,-3319,"",Working,29
-19042,-3319,"",Working,29
-19042,-3319,"",Working,29
-19042,-3319,"",Working,29
-19042,-3319,"",Working,29
-19042,-3319,"",Working,29
-10815,-2713,Sales staff,Working,42
-10815,-2713,Sales staff,Working,42
-11373,-1371,Managers,Commercial associate,88
-11373,-1371,Managers,Commercial associate,88
-11373,-1371,Managers,Commercial associate,88
-11373,-1371,Managers,Commercial associate,88
-21503,-1674,Core staff,Commercial associate,76
-21503,-1674,Core staff,Commercial associate,76
-21503,-1674,Core staff,Commercial associate,76
-21503,-1674,Core staff,Commercial associate,76
-21503,-1674,Core staff,Commercial associate,76
-21503,-1674,Core staff,Commercial associate,76
-21503,-1674,Core staff,Commercial associate,76
-21503,-1674,Core staff,Commercial associate,76
-21503,-1674,Core staff,Commercial associate,76
-21503,-1674,Core staff,Commercial associate,76
-21503,-1674,Core staff,Commercial associate,76
-21503,-1674,Core staff,Commercial associate,76
-21503,-1674,Core staff,Commercial associate,76
-9655,-156,"",Working,78
-9655,-156,"",Working,78
-9655,-156,"",Working,78
-16200,-3627,Core staff,State servant,1
-16200,-3627,Core staff,State servant,1
-23498,365243,"",Pensioner,38
-20693,-8036,Core staff,Working,86
-20693,-8036,Core staff,Working,86
-20693,-8036,Core staff,Working,86
-20693,-8036,Core staff,Working,86
-20693,-8036,Core staff,Working,86
-20693,-8036,Core staff,Working,86
-20693,-8036,Core staff,Working,86
-20693,-8036,Core staff,Working,86
-20693,-8036,Core staff,Working,86
-20693,-8036,Core staff,Working,86
-20693,-8036,Core staff,Working,86
-20693,-8036,Core staff,Working,86
-22739,365243,"",Pensioner,38
-11172,-3504,Laborers,Working,87
-11172,-3504,Laborers,Working,87
-11172,-3504,Laborers,Working,87
-11172,-3504,Laborers,Working,87
-11172,-3504,Laborers,Working,87
-11172,-3504,Laborers,Working,87
-17536,-4113,Sales staff,Working,95
-17536,-4113,Sales staff,Working,95
-21594,-11693,Laborers,Commercial associate,30
-21594,-11693,Laborers,Commercial associate,30
-21594,-11693,Laborers,Commercial associate,30
-21594,-11693,Laborers,Commercial associate,30
-21594,-11693,Laborers,Commercial associate,30
-21594,-11693,Laborers,Commercial associate,30
-8738,-126,Sales staff,Working,43
-8738,-126,Sales staff,Working,43
-21899,365243,"",Pensioner,55
-21899,365243,"",Pensioner,55
-21899,365243,"",Pensioner,55
-21899,365243,"",Pensioner,55
-21899,365243,"",Pensioner,55
-21899,365243,"",Pensioner,55
-21899,365243,"",Pensioner,55
-21899,365243,"",Pensioner,55
-21899,365243,"",Pensioner,55
-21899,365243,"",Pensioner,55
-21899,365243,"",Pensioner,55
-21899,365243,"",Pensioner,55
-21899,365243,"",Pensioner,55
-21899,365243,"",Pensioner,55
-21899,365243,"",Pensioner,55
-21899,365243,"",Pensioner,55
-10845,-521,High skill tech staff,Working,48
-10845,-521,High skill tech staff,Working,48
-10845,-521,High skill tech staff,Working,48
-10845,-521,High skill tech staff,Working,48
-10845,-521,High skill tech staff,Working,48
-10845,-521,High skill tech staff,Working,48
-10845,-521,High skill tech staff,Working,48
-19187,-1218,Cooking staff,Working,65
-19187,-1218,Cooking staff,Working,65
-19187,-1218,Cooking staff,Working,65
-19187,-1218,Cooking staff,Working,65
-16569,-517,Laborers,Working,59
-21412,365243,"",Pensioner,26
-21412,365243,"",Pensioner,26
-21412,365243,"",Pensioner,26
-21412,365243,"",Pensioner,26
-21412,365243,"",Pensioner,26
-21412,365243,"",Pensioner,26
-21412,365243,"",Pensioner,26
-21412,365243,"",Pensioner,26
-11470,-943,Sales staff,Working,53
-11470,-943,Sales staff,Working,53
-17927,-8553,Laborers,Commercial associate,13
-10614,-1797,Sales staff,Commercial associate,1
-10614,-1797,Sales staff,Commercial associate,1
-15914,-4354,Sales staff,Commercial associate,24
-15914,-4354,Sales staff,Commercial associate,24
-15914,-4354,Sales staff,Commercial associate,24
-15914,-4354,Sales staff,Commercial associate,24
-15914,-4354,Sales staff,Commercial associate,24
-15914,-4354,Sales staff,Commercial associate,24
-15914,-4354,Sales staff,Commercial associate,24
-15914,-4354,Sales staff,Commercial associate,24
-17570,-1978,Core staff,Working,97
-17570,-1978,Core staff,Working,97
-17570,-1978,Core staff,Working,97
-17570,-1978,Core staff,Working,97
-17570,-1978,Core staff,Working,97
-8696,-1070,Drivers,Working,99
-8696,-1070,Drivers,Working,99
-8696,-1070,Drivers,Working,99
-8696,-1070,Drivers,Working,99
-8696,-1070,Drivers,Working,99
-8696,-1070,Drivers,Working,99
-14173,-217,Security staff,Working,97
-14173,-217,Security staff,Working,97
-17309,-3500,"",State servant,63
-17309,-3500,"",State servant,63
-17309,-3500,"",State servant,63
-17309,-3500,"",State servant,63
-17309,-3500,"",State servant,63
-17309,-3500,"",State servant,63
-17309,-3500,"",State servant,63
-17309,-3500,"",State servant,63
-17309,-3500,"",State servant,63
-17309,-3500,"",State servant,63
-17309,-3500,"",State servant,63
-17309,-3500,"",State servant,63
-13038,-1617,"",Working,80
-13038,-1617,"",Working,80
-13038,-1617,"",Working,80
-13038,-1617,"",Working,80
-13038,-1617,"",Working,80
-13038,-1617,"",Working,80
-8145,365243,"",Pensioner,38
-16951,-3017,"",Working,99
-16951,-3017,"",Working,99
-16951,-3017,"",Working,99
-16951,-3017,"",Working,99
-16951,-3017,"",Working,99
-16951,-3017,"",Working,99
-16951,-3017,"",Working,99
-16951,-3017,"",Working,99
-16951,-3017,"",Working,99
-14166,-2404,Medicine staff,State servant,81
-14166,-2404,Medicine staff,State servant,81
-14166,-2404,Medicine staff,State servant,81
-14166,-2404,Medicine staff,State servant,81
-14166,-2404,Medicine staff,State servant,81
-14166,-2404,Medicine staff,State servant,81
-14166,-2404,Medicine staff,State servant,81
-14166,-2404,Medicine staff,State servant,81
-14166,-2404,Medicine staff,State servant,81
-14166,-2404,Medicine staff,State servant,81
-14166,-2404,Medicine staff,State servant,81
-14166,-2404,Medicine staff,State servant,81
-16722,-2223,Managers,Commercial associate,3
-16722,-2223,Managers,Commercial associate,3
-16722,-2223,Managers,Commercial associate,3
-23570,365243,"",Pensioner,84
-23570,365243,"",Pensioner,84
-23570,365243,"",Pensioner,84
-23570,365243,"",Pensioner,84
-23570,365243,"",Pensioner,84
-23570,365243,"",Pensioner,84
-15688,-731,Drivers,Working,33
-15688,-731,Drivers,Working,33
-20692,365243,"",Pensioner,11
-20692,365243,"",Pensioner,11
-20692,365243,"",Pensioner,11
-20692,365243,"",Pensioner,11
-20692,365243,"",Pensioner,11
-20692,365243,"",Pensioner,11
-23484,365243,"",Pensioner,88
-23484,365243,"",Pensioner,88
-23484,365243,"",Pensioner,88
-23484,365243,"",Pensioner,88
-18630,-1462,Laborers,Working,3
-18630,-1462,Laborers,Working,3
-18630,-1462,Laborers,Working,3
-10724,-3074,High skill tech staff,Working,53
-10724,-3074,High skill tech staff,Working,53
-13163,-1405,Laborers,Working,43
-13163,-1405,Laborers,Working,43
-11984,-2043,Core staff,Commercial associate,66
-11984,-2043,Core staff,Commercial associate,66
-11984,-2043,Core staff,Commercial associate,66
-11984,-2043,Core staff,Commercial associate,66
-11984,-2043,Core staff,Commercial associate,66
-11984,-2043,Core staff,Commercial associate,66
-11984,-2043,Core staff,Commercial associate,66
-11984,-2043,Core staff,Commercial associate,66
-11984,-2043,Core staff,Commercial associate,66
-11984,-2043,Core staff,Commercial associate,66
-11234,-2531,Sales staff,Working,65
-11234,-2531,Sales staff,Working,65
-11234,-2531,Sales staff,Working,65
-11234,-2531,Sales staff,Working,65
-11234,-2531,Sales staff,Working,65
-13071,-1344,Sales staff,Working,63
-13071,-1344,Sales staff,Working,63
-13071,-1344,Sales staff,Working,63
-13071,-1344,Sales staff,Working,63
-13071,-1344,Sales staff,Working,63
-13071,-1344,Sales staff,Working,63
-13071,-1344,Sales staff,Working,63
-13071,-1344,Sales staff,Working,63
-13071,-1344,Sales staff,Working,63
-13071,-1344,Sales staff,Working,63
-13071,-1344,Sales staff,Working,63
-14836,-1740,Security staff,Working,94
-14836,-1740,Security staff,Working,94
-21721,365243,"",Pensioner,3
-21721,365243,"",Pensioner,3
-21721,365243,"",Pensioner,3
-8533,-582,Laborers,Working,92
-8533,-582,Laborers,Working,92
-8533,-582,Laborers,Working,92
-8533,-582,Laborers,Working,92
-17803,-10079,Core staff,Working,12
-17803,-10079,Core staff,Working,12
-17803,-10079,Core staff,Working,12
-17803,-10079,Core staff,Working,12
-17803,-10079,Core staff,Working,12
-17803,-10079,Core staff,Working,12
-17803,-10079,Core staff,Working,12
-17803,-10079,Core staff,Working,12
-17803,-10079,Core staff,Working,12
-13435,-122,Secretaries,Working,52
-13435,-122,Secretaries,Working,52
-13435,-122,Secretaries,Working,52
-13435,-122,Secretaries,Working,52
-13435,-122,Secretaries,Working,52
-13435,-122,Secretaries,Working,52
-13435,-122,Secretaries,Working,52
-13435,-122,Secretaries,Working,52
-13435,-122,Secretaries,Working,52
-13435,-122,Secretaries,Working,52
-13263,-5269,Managers,Working,49
-13263,-5269,Managers,Working,49
-13263,-5269,Managers,Working,49
-13263,-5269,Managers,Working,49
-13263,-5269,Managers,Working,49
-8603,-1005,Core staff,Commercial associate,42
-8603,-1005,Core staff,Commercial associate,42
-10144,-825,Laborers,Working,49
-10144,-825,Laborers,Working,49
-10144,-825,Laborers,Working,49
-10144,-825,Laborers,Working,49
-10144,-825,Laborers,Working,49
-12022,-1674,Laborers,Commercial associate,11
-12022,-1674,Laborers,Commercial associate,11
-12022,-1674,Laborers,Commercial associate,11
-12022,-1674,Laborers,Commercial associate,11
-12022,-1674,Laborers,Commercial associate,11
-12022,-1674,Laborers,Commercial associate,11
-12118,-2313,Core staff,State servant,24
-12118,-2313,Core staff,State servant,24
-12118,-2313,Core staff,State servant,24
-12118,-2313,Core staff,State servant,24
-12118,-2313,Core staff,State servant,24
-12118,-2313,Core staff,State servant,24
-12118,-2313,Core staff,State servant,24
-12118,-2313,Core staff,State servant,24
-20404,-1736,"",Working,74
-20404,-1736,"",Working,74
-20404,-1736,"",Working,74
-20404,-1736,"",Working,74
-20404,-1736,"",Working,74
-20404,-1736,"",Working,74
-20404,-1736,"",Working,74
-20404,-1736,"",Working,74
-11185,-1405,Medicine staff,Working,65
-11185,-1405,Medicine staff,Working,65
-11185,-1405,Medicine staff,Working,65
-11185,-1405,Medicine staff,Working,65
-11759,-91,Managers,Commercial associate,62
-11759,-91,Managers,Commercial associate,62
-11759,-91,Managers,Commercial associate,62
-11759,-91,Managers,Commercial associate,62
-11759,-91,Managers,Commercial associate,62
-11759,-91,Managers,Commercial associate,62
-11759,-91,Managers,Commercial associate,62
-17972,-1917,Sales staff,Working,72
-17972,-1917,Sales staff,Working,72
-17972,-1917,Sales staff,Working,72
-22060,365243,"",Pensioner,45
-22060,365243,"",Pensioner,45
-22060,365243,"",Pensioner,45
-22060,365243,"",Pensioner,45
-13810,-1252,Private service staff,Commercial associate,79
-13810,-1252,Private service staff,Commercial associate,79
-13810,-1252,Private service staff,Commercial associate,79
-14858,-1432,Cleaning staff,Working,50
-9862,-2135,Laborers,Commercial associate,10
-9862,-2135,Laborers,Commercial associate,10
-9862,-2135,Laborers,Commercial associate,10
-9862,-2135,Laborers,Commercial associate,10
-9862,-2135,Laborers,Commercial associate,10
-9862,-2135,Laborers,Commercial associate,10
-9862,-2135,Laborers,Commercial associate,10
-9862,-2135,Laborers,Commercial associate,10
-9862,-2135,Laborers,Commercial associate,10
-9862,-2135,Laborers,Commercial associate,10
-9862,-2135,Laborers,Commercial associate,10
-14421,-5574,Accountants,Commercial associate,53
-14421,-5574,Accountants,Commercial associate,53
-23286,365243,"",Pensioner,33
-23286,365243,"",Pensioner,33
-19380,365243,"",Pensioner,91
-19380,365243,"",Pensioner,91
-14309,-548,Sales staff,Working,79
-14309,-548,Sales staff,Working,79
-14309,-548,Sales staff,Working,79
-15903,-762,Sales staff,Commercial associate,45
-15903,-762,Sales staff,Commercial associate,45
-15903,-762,Sales staff,Commercial associate,45
-15903,-762,Sales staff,Commercial associate,45
-10669,-3109,Laborers,Working,83
-10669,-3109,Laborers,Working,83
-20763,365243,"",Pensioner,33
-20763,365243,"",Pensioner,33
-14064,-5326,Drivers,Working,0
-14064,-5326,Drivers,Working,0
-14064,-5326,Drivers,Working,0
-14064,-5326,Drivers,Working,0
-14064,-5326,Drivers,Working,0
-14064,-5326,Drivers,Working,0
-14064,-5326,Drivers,Working,0
-14064,-5326,Drivers,Working,0
-23406,-2617,Security staff,Working,99
-23406,-2617,Security staff,Working,99
-23406,-2617,Security staff,Working,99
-23406,-2617,Security staff,Working,99
-23406,-2617,Security staff,Working,99
-23406,-2617,Security staff,Working,99
-23406,-2617,Security staff,Working,99
-23406,-2617,Security staff,Working,99
-23406,-2617,Security staff,Working,99
-15202,-674,Drivers,Working,61
-15202,-674,Drivers,Working,61
-15202,-674,Drivers,Working,61
-15202,-674,Drivers,Working,61
-15262,-1674,Managers,Commercial associate,91
-15262,-1674,Managers,Commercial associate,91
-21289,365243,"",Pensioner,26
-21289,365243,"",Pensioner,26
