age,race,sex,income,prediction
42,White,Male,<=50K,1
36,Black,Female,<=50K,1
35,White,Female,<=50K,1
22,White,Female,<=50K,1
54,White,Male,>50K,0
36,White,Male,<=50K,1
55,White,Male,<=50K,0
57,White,Male,<=50K,0
56,White,Male,<=50K,0
24,White,Male,<=50K,1
35,White,Male,>50K,1
51,White,Male,<=50K,1
34,White,Male,<=50K,1
36,White,Female,<=50K,1
51,White,Female,<=50K,1
46,White,Male,>50K,1
42,Black,Female,<=50K,1
25,White,Female,<=50K,1
22,White,Male,<=50K,1
37,White,Male,<=50K,1
48,White,Male,>50K,1
61,White,Male,>50K,0
40,Black,Male,<=50K,1
58,White,Female,>50K,0
52,White,Male,<=50K,1
18,Black,Male,<=50K,1
27,White,Male,<=50K,1
48,White,Male,<=50K,1
63,White,Male,<=50K,0
38,White,Male,<=50K,1
31,White,Male,<=50K,1
40,White,Male,<=50K,1
41,White,Male,<=50K,1
28,White,Female,<=50K,1
31,White,Male,>50K,1
32,White,Male,>50K,1
30,Black,Male,<=50K,1
39,White,Male,<=50K,1
28,White,Male,<=50K,1
31,Black,Female,<=50K,1
21,White,Male,<=50K,1
33,White,Female,<=50K,1
44,White,Male,>50K,1
22,White,Male,<=50K,1
42,White,Male,<=50K,1
36,White,Male,<=50K,1
39,White,Male,<=50K,1
61,White,Male,<=50K,0
31,White,Male,<=50K,1
21,White,Female,<=50K,1
39,White,Male,<=50K,1
34,White,Male,<=50K,1
21,White,Male,<=50K,1
75,White,Male,>50K,0
21,White,Male,<=50K,1
81,White,Male,<=50K,0
54,White,Male,<=50K,0
34,White,Male,<=50K,1
54,Asian-Pac-Islander,Male,>50K,0
41,Amer-Indian-Eskimo,Male,<=50K,1
61,White,Female,<=50K,0
63,White,Male,<=50K,0
24,White,Male,<=50K,1
20,White,Female,<=50K,1
44,White,Female,<=50K,1
47,White,Male,>50K,1
31,White,Male,<=50K,1
41,White,Male,<=50K,1
53,White,Male,<=50K,0
63,White,Female,<=50K,0
44,White,Male,>50K,1
37,White,Male,>50K,1
28,White,Male,>50K,1
71,White,Male,<=50K,0
57,White,Female,<=50K,0
22,White,Male,<=50K,1
33,White,Male,>50K,1
30,White,Female,<=50K,1
20,White,Male,<=50K,1
28,White,Female,<=50K,1
54,Black,Female,<=50K,0
20,White,Male,<=50K,1
34,White,Male,<=50K,1
21,White,Male,<=50K,1
29,White,Female,<=50K,1
51,White,Female,<=50K,1
39,Black,Female,<=50K,1
19,Black,Female,<=50K,1
22,White,Male,<=50K,1
59,White,Female,<=50K,0
18,White,Male,<=50K,1
22,White,Male,<=50K,1
42,White,Male,>50K,1
39,White,Male,<=50K,1
31,White,Male,>50K,1
28,White,Female,<=50K,1
22,White,Female,<=50K,1
67,White,Female,<=50K,0
17,White,Female,<=50K,0
47,White,Male,>50K,1
23,White,Female,<=50K,1
20,White,Female,<=50K,1
22,White,Female,<=50K,1
47,White,Male,<=50K,1
49,White,Female,>50K,1
64,White,Male,<=50K,0
35,Black,Female,<=50K,1
52,White,Female,<=50K,1
29,White,Female,<=50K,1
73,White,Female,<=50K,0
38,White,Male,>50K,1
59,White,Male,>50K,0
35,White,Male,<=50K,1
18,White,Female,<=50K,1
24,Black,Female,<=50K,1
33,White,Male,<=50K,1
40,Black,Female,<=50K,1
55,White,Female,<=50K,0
44,White,Male,<=50K,1
40,White,Female,<=50K,1
22,White,Male,<=50K,1
55,White,Female,>50K,0
45,White,Female,<=50K,1
47,White,Female,>50K,1
56,White,Male,<=50K,0
44,Black,Male,<=50K,1
32,White,Male,<=50K,1
17,White,Male,<=50K,0
44,White,Male,<=50K,1
32,White,Male,<=50K,1
35,White,Male,>50K,1
27,White,Male,<=50K,1
32,White,Male,<=50K,1
68,White,Male,<=50K,0
20,White,Female,<=50K,1
33,Black,Female,<=50K,1
24,White,Male,<=50K,1
48,White,Male,<=50K,1
45,White,Female,<=50K,1
48,White,Female,<=50K,1
28,White,Male,>50K,1
60,White,Male,>50K,0
39,White,Female,<=50K,1
23,White,Male,<=50K,1
23,White,Male,<=50K,1
36,White,Female,<=50K,1
25,White,Female,<=50K,1
52,White,Male,<=50K,1
35,White,Male,<=50K,1
41,White,Male,<=50K,1
45,White,Female,>50K,1
37,White,Male,>50K,1
58,White,Female,<=50K,0
67,White,Female,<=50K,0
48,White,Female,<=50K,1
63,White,Male,<=50K,0
24,White,Male,>50K,1
43,White,Male,>50K,1
36,White,Male,<=50K,1
32,White,Male,<=50K,1
36,Asian-Pac-Islander,Male,<=50K,1
43,White,Female,<=50K,1
27,Black,Female,<=50K,1
17,White,Male,<=50K,0
45,White,Female,<=50K,1
41,White,Male,<=50K,1
41,White,Male,<=50K,1
18,White,Female,<=50K,1
48,Black,Female,<=50K,1
51,White,Male,>50K,1
26,White,Female,<=50K,1
54,White,Male,<=50K,0
22,White,Female,<=50K,1
19,White,Male,<=50K,1
47,Black,Male,<=50K,1
32,White,Female,<=50K,1
46,White,Male,>50K,1
30,White,Female,>50K,1
35,Asian-Pac-Islander,Male,<=50K,1
52,White,Male,<=50K,1
73,White,Male,<=50K,0
17,White,Male,<=50K,0
32,White,Female,<=50K,1
43,White,Male,>50K,1
19,White,Male,<=50K,1
26,Other,Female,<=50K,1
41,White,Male,>50K,1
49,White,Male,>50K,1
52,White,Male,<=50K,1
35,White,Female,<=50K,1
57,White,Male,<=50K,0
35,White,Female,<=50K,1
33,White,Male,<=50K,1
56,White,Male,<=50K,0
42,White,Male,<=50K,1
17,White,Male,<=50K,0
49,White,Female,<=50K,1
39,White,Male,>50K,1
34,White,Female,<=50K,1
37,Black,Male,<=50K,1
22,White,Male,<=50K,1
27,White,Male,<=50K,1
21,White,Female,<=50K,1
59,White,Male,<=50K,0
44,White,Male,>50K,1
53,White,Male,<=50K,0
26,White,Male,<=50K,1
48,White,Male,>50K,1
39,White,Male,<=50K,1
34,Amer-Indian-Eskimo,Female,<=50K,1
54,White,Male,<=50K,0
36,White,Male,>50K,1
60,White,Male,<=50K,0
50,White,Male,>50K,1
48,White,Male,<=50K,1
35,White,Female,<=50K,1
40,White,Female,<=50K,1
30,White,Male,<=50K,1
65,White,Male,>50K,0
31,White,Male,<=50K,1
46,White,Male,<=50K,1
67,White,Female,<=50K,0
62,White,Male,<=50K,0
38,White,Female,<=50K,1
24,White,Female,<=50K,1
24,Asian-Pac-Islander,Female,<=50K,1
27,White,Female,<=50K,1
43,White,Female,<=50K,1
48,Asian-Pac-Islander,Female,<=50K,1
41,Black,Male,<=50K,1
30,Black,Female,<=50K,1
38,White,Male,>50K,1
45,White,Male,>50K,1
45,White,Male,<=50K,1
55,White,Female,<=50K,0
46,White,Male,<=50K,1
24,Asian-Pac-Islander,Male,<=50K,1
31,Amer-Indian-Eskimo,Female,<=50K,1
35,White,Male,<=50K,1
37,White,Female,<=50K,1
29,White,Male,<=50K,1
56,White,Male,>50K,0
60,White,Male,>50K,0
25,White,Male,<=50K,1
33,White,Male,<=50K,1
44,White,Female,<=50K,1
21,White,Male,<=50K,1
21,White,Male,<=50K,1
46,White,Male,>50K,1
44,White,Male,>50K,1
63,White,Female,<=50K,0
44,White,Female,<=50K,1
31,White,Male,<=50K,1
26,White,Male,<=50K,1
37,White,Male,<=50K,1
60,White,Female,>50K,0
33,White,Male,<=50K,1
38,White,Male,<=50K,1
26,White,Female,<=50K,1
46,Asian-Pac-Islander,Female,<=50K,1
24,White,Female,<=50K,1
47,White,Male,>50K,1
27,White,Female,<=50K,1
46,White,Male,<=50K,1
47,Black,Male,>50K,1
47,White,Male,<=50K,1
69,White,Male,<=50K,0
32,White,Male,>50K,1
51,Black,Male,<=50K,1
36,White,Male,>50K,1
50,White,Female,<=50K,1
29,Asian-Pac-Islander,Male,<=50K,1
32,White,Male,<=50K,1
27,Amer-Indian-Eskimo,Male,<=50K,1
60,White,Female,<=50K,0
31,White,Male,<=50K,1
46,White,Male,<=50K,1
40,White,Female,<=50K,1
39,Black,Male,>50K,1
69,White,Male,<=50K,0
54,White,Male,>50K,0
56,White,Female,<=50K,0
47,White,Female,<=50K,1
25,White,Female,<=50K,1
34,White,Male,<=50K,1
24,White,Male,<=50K,1
63,White,Male,<=50K,0
29,White,Male,<=50K,1
64,White,Male,<=50K,0
44,White,Male,<=50K,1
26,White,Male,<=50K,1
36,White,Female,<=50K,1
55,White,Male,>50K,0
37,White,Female,>50K,1
37,White,Male,<=50K,1
63,White,Female,>50K,0
33,White,Male,<=50K,1
19,White,Female,<=50K,1
57,Black,Female,>50K,0
31,White,Male,>50K,1
20,White,Female,<=50K,1
58,White,Male,>50K,0
20,White,Female,<=50K,1
25,White,Male,<=50K,1
40,White,Female,<=50K,1
18,White,Male,<=50K,1
26,White,Male,<=50K,1
29,White,Male,>50K,1
45,Black,Male,<=50K,1
35,White,Female,<=50K,1
32,White,Male,<=50K,1
61,White,Female,<=50K,0
26,White,Male,<=50K,1
56,White,Male,>50K,0
22,Asian-Pac-Islander,Female,<=50K,1
49,Black,Male,<=50K,1
40,White,Female,<=50K,1
37,White,Male,<=50K,1
23,White,Male,<=50K,1
28,White,Male,>50K,1
27,White,Male,<=50K,1
34,White,Female,<=50K,1
49,White,Male,<=50K,1
41,Asian-Pac-Islander,Male,<=50K,1
28,White,Male,<=50K,1
38,White,Male,>50K,1
47,White,Male,<=50K,1
28,White,Male,<=50K,1
44,White,Male,>50K,1
41,White,Male,<=50K,1
50,White,Male,>50K,1
73,White,Male,<=50K,0
21,Black,Male,<=50K,1
38,White,Female,<=50K,1
64,White,Male,<=50K,0
47,White,Female,<=50K,1
52,White,Male,>50K,1
24,White,Male,<=50K,1
44,White,Male,>50K,1
27,White,Male,<=50K,1
61,Black,Male,>50K,0
58,White,Male,>50K,0
51,White,Female,>50K,1
49,White,Female,<=50K,1
23,Black,Male,<=50K,1
19,Black,Female,<=50K,1
21,White,Male,<=50K,1
56,White,Female,<=50K,0
35,White,Male,<=50K,1
37,Amer-Indian-Eskimo,Female,<=50K,1
41,White,Female,>50K,1
30,White,Male,<=50K,1
35,White,Female,<=50K,1
47,White,Male,<=50K,1
59,White,Female,>50K,0
55,White,Male,<=50K,0
22,Asian-Pac-Islander,Male,<=50K,1
31,Black,Female,<=50K,1
30,White,Male,>50K,1
24,White,Male,<=50K,1
49,White,Male,<=50K,1
23,White,Male,<=50K,1
50,White,Female,<=50K,1
38,Black,Male,<=50K,1
20,Asian-Pac-Islander,Female,<=50K,1
49,White,Male,>50K,1
45,Asian-Pac-Islander,Female,<=50K,1
46,Asian-Pac-Islander,Male,>50K,1
19,White,Female,<=50K,1
31,White,Female,<=50K,1
38,White,Female,<=50K,1
56,White,Male,>50K,0
24,White,Male,<=50K,1
58,White,Male,<=50K,0
28,White,Male,<=50K,1
22,White,Male,<=50K,1
46,White,Male,<=50K,1
30,White,Male,<=50K,1
56,White,Male,>50K,0
32,Asian-Pac-Islander,Male,<=50K,1
56,White,Male,>50K,0
50,White,Male,<=50K,1
28,Black,Female,<=50K,1
30,White,Female,<=50K,1
24,White,Male,<=50K,1
42,Amer-Indian-Eskimo,Female,<=50K,1
31,White,Male,>50K,1
18,Other,Female,<=50K,1
46,White,Female,<=50K,1
31,White,Female,>50K,1
38,White,Female,>50K,1
44,White,Male,>50K,1
55,White,Male,>50K,0
19,White,Male,<=50K,1
45,White,Female,>50K,1
50,White,Male,<=50K,1
53,White,Male,<=50K,0
41,White,Male,>50K,1
45,Black,Female,<=50K,1
21,White,Female,<=50K,1
37,White,Female,>50K,1
42,Black,Female,<=50K,1
37,White,Male,<=50K,1
46,White,Male,<=50K,1
45,White,Male,<=50K,1
32,White,Female,<=50K,1
30,White,Male,<=50K,1
57,White,Male,>50K,0
37,White,Female,<=50K,1
18,White,Female,<=50K,1
32,White,Male,>50K,1
43,White,Male,>50K,1
46,White,Female,<=50K,1
36,White,Female,<=50K,1
33,White,Female,<=50K,1
48,White,Female,<=50K,1
34,White,Female,<=50K,1
34,White,Male,>50K,1
33,White,Male,<=50K,1
36,White,Female,<=50K,1
23,White,Male,<=50K,1
39,White,Male,<=50K,1
22,White,Female,<=50K,1
19,White,Male,<=50K,1
47,White,Male,>50K,1
46,White,Male,<=50K,1
47,White,Female,<=50K,1
47,White,Male,>50K,1
52,White,Female,<=50K,1
38,White,Male,<=50K,1
58,White,Male,>50K,0
32,White,Male,<=50K,1
54,White,Female,<=50K,0
20,White,Male,<=50K,1
25,White,Male,<=50K,1
25,White,Male,<=50K,1
36,White,Male,<=50K,1
69,White,Male,<=50K,0
28,White,Female,>50K,1
20,White,Female,<=50K,1
21,White,Male,<=50K,1
37,White,Male,>50K,1
21,White,Male,<=50K,1
25,White,Male,<=50K,1
39,Black,Female,<=50K,1
34,White,Male,>50K,1
33,White,Male,<=50K,1
47,White,Male,>50K,1
29,White,Female,<=50K,1
48,White,Male,<=50K,1
42,White,Male,>50K,1
29,White,Female,<=50K,1
34,White,Male,<=50K,1
20,White,Male,<=50K,1
41,White,Male,>50K,1
45,White,Male,<=50K,1
22,White,Male,<=50K,1
23,White,Male,<=50K,1
19,White,Female,<=50K,1
24,White,Male,<=50K,1
20,White,Male,<=50K,1
32,White,Male,<=50K,1
52,White,Male,>50K,1
36,White,Male,>50K,1
18,White,Male,<=50K,1
27,White,Female,<=50K,1
26,White,Male,<=50K,1
52,White,Female,<=50K,1
24,Amer-Indian-Eskimo,Male,<=50K,1
42,Black,Male,<=50K,1
39,White,Female,>50K,1
20,White,Female,<=50K,1
20,White,Female,<=50K,1
39,White,Male,<=50K,1
68,White,Male,<=50K,0
35,Black,Female,<=50K,1
54,White,Male,<=50K,0
24,White,Male,<=50K,1
24,White,Female,<=50K,1
20,Black,Female,<=50K,1
64,White,Male,<=50K,0
28,White,Female,<=50K,1
36,White,Male,<=50K,1
44,White,Male,<=50K,1
38,White,Male,>50K,1
22,White,Female,<=50K,1
56,White,Male,<=50K,0
24,White,Male,<=50K,1
24,White,Female,<=50K,1
22,White,Female,<=50K,1
21,White,Female,<=50K,1
42,White,Male,>50K,1
41,White,Female,<=50K,1
19,White,Female,<=50K,1
67,White,Male,<=50K,0
20,White,Female,<=50K,1
32,Other,Male,<=50K,1
46,Black,Female,<=50K,1
52,White,Female,<=50K,1
44,Black,Male,<=50K,1
65,White,Male,<=50K,0
37,White,Male,>50K,1
27,White,Male,<=50K,1
35,Black,Female,<=50K,1
30,White,Female,<=50K,1
64,White,Male,<=50K,0
48,White,Female,>50K,1
35,White,Female,<=50K,1
28,White,Male,<=50K,1
63,Asian-Pac-Islander,Male,>50K,0
40,White,Male,>50K,1
33,White,Male,<=50K,1
40,White,Male,>50K,1
25,White,Male,<=50K,1
45,White,Male,>50K,1
30,White,Male,>50K,1
53,Black,Female,<=50K,0
63,Asian-Pac-Islander,Male,<=50K,0
27,White,Male,<=50K,1
31,White,Male,<=50K,1
33,White,Male,<=50K,1
39,White,Male,>50K,1
42,White,Male,>50K,1
19,Black,Male,<=50K,1
31,White,Male,<=50K,1
53,White,Male,<=50K,0
47,White,Male,<=50K,1
27,White,Female,<=50K,1
22,White,Female,<=50K,1
29,White,Female,>50K,1
52,White,Female,<=50K,1
32,White,Male,<=50K,1
23,White,Male,<=50K,1
27,White,Male,<=50K,1
53,Black,Female,<=50K,0
18,White,Male,<=50K,1
41,White,Female,<=50K,1
27,White,Female,<=50K,1
30,White,Male,<=50K,1
41,White,Female,<=50K,1
21,White,Female,<=50K,1
58,Black,Female,<=50K,0
45,White,Female,<=50K,1
40,White,Male,<=50K,1
21,White,Female,<=50K,1
29,Other,Female,<=50K,1
50,Black,Female,<=50K,1
26,White,Male,<=50K,1
23,White,Female,<=50K,1
27,White,Male,<=50K,1
36,Black,Female,<=50K,1
22,White,Male,<=50K,1
37,White,Male,<=50K,1
54,White,Male,<=50K,0
36,White,Male,<=50K,1
44,Black,Male,<=50K,1
38,Black,Male,>50K,1
49,White,Female,<=50K,1
18,White,Male,<=50K,1
26,White,Male,<=50K,1
48,White,Male,>50K,1
32,White,Female,<=50K,1
35,White,Male,<=50K,1
40,White,Female,<=50K,1
40,White,Male,<=50K,1
42,Asian-Pac-Islander,Male,>50K,1
30,White,Male,<=50K,1
19,White,Female,<=50K,1
36,White,Male,>50K,1
31,White,Female,<=50K,1
50,White,Male,<=50K,1
38,Black,Male,<=50K,1
35,White,Male,>50K,1
45,White,Male,>50K,1
29,White,Female,<=50K,1
41,White,Male,>50K,1
33,White,Female,>50K,1
49,White,Female,<=50K,1
28,White,Male,>50K,1
49,Black,Male,>50K,1
27,White,Female,<=50K,1
47,White,Male,<=50K,1
42,White,Female,>50K,1
30,White,Male,<=50K,1
37,White,Male,<=50K,1
37,White,Female,<=50K,1
51,Black,Female,<=50K,1
27,White,Male,<=50K,1
53,White,Female,<=50K,0
45,White,Male,<=50K,1
37,White,Male,<=50K,1
40,White,Female,<=50K,1
54,Asian-Pac-Islander,Male,>50K,0
47,White,Male,>50K,1
35,White,Male,>50K,1
33,White,Male,<=50K,1
28,Black,Male,<=50K,1
39,White,Female,>50K,1
25,White,Male,<=50K,1
33,White,Male,<=50K,1
34,White,Female,<=50K,1
53,White,Male,>50K,0
21,White,Male,<=50K,1
31,White,Male,>50K,1
63,White,Male,<=50K,0
21,White,Male,<=50K,1
59,White,Male,>50K,0
50,Black,Female,<=50K,1
66,White,Female,<=50K,0
19,White,Male,<=50K,1
31,White,Male,<=50K,1
23,White,Female,<=50K,1
45,White,Female,>50K,1
35,White,Male,<=50K,1
32,White,Male,<=50K,1
20,White,Female,<=50K,1
38,White,Male,>50K,1
49,Asian-Pac-Islander,Female,<=50K,1
64,White,Female,<=50K,0
60,White,Male,<=50K,0
25,White,Female,<=50K,1
21,White,Male,<=50K,1
26,White,Female,<=50K,1
23,White,Male,<=50K,1
67,White,Male,>50K,0
24,White,Female,<=50K,1
46,White,Female,<=50K,1
38,Asian-Pac-Islander,Male,<=50K,1
20,White,Male,<=50K,1
28,White,Female,<=50K,1
26,White,Male,<=50K,1
58,White,Male,<=50K,0
31,Asian-Pac-Islander,Male,<=50K,1
37,Black,Male,<=50K,1
53,White,Male,>50K,0
45,Black,Female,<=50K,1
33,White,Female,<=50K,1
33,Black,Male,<=50K,1
35,White,Male,<=50K,1
60,Black,Male,<=50K,0
21,White,Female,<=50K,1
38,Black,Male,<=50K,1
40,White,Female,<=50K,1
40,White,Female,>50K,1
44,White,Male,>50K,1
27,White,Male,<=50K,1
34,White,Male,>50K,1
20,White,Male,<=50K,1
49,White,Male,<=50K,1
37,White,Male,>50K,1
52,White,Male,>50K,1
46,Black,Male,<=50K,1
20,Asian-Pac-Islander,Female,<=50K,1
43,White,Male,<=50K,1
46,White,Female,>50K,1
25,White,Female,<=50K,1
48,White,Male,<=50K,1
36,White,Male,<=50K,1
37,White,Male,>50K,1
18,White,Male,<=50K,1
42,White,Male,>50K,1
60,White,Male,<=50K,0
37,White,Male,>50K,1
44,Black,Male,<=50K,1
32,White,Male,<=50K,1
29,White,Female,<=50K,1
42,White,Male,>50K,1
17,White,Male,<=50K,0
41,White,Female,<=50K,1
34,White,Female,>50K,1
56,White,Female,<=50K,0
28,White,Male,<=50K,1
28,White,Male,<=50K,1
19,White,Male,<=50K,1
49,White,Male,>50K,1
36,White,Female,<=50K,1
25,White,Male,<=50K,1
42,White,Male,<=50K,1
47,White,Male,>50K,1
26,White,Male,<=50K,1
35,White,Male,<=50K,1
37,White,Male,<=50K,1
39,Amer-Indian-Eskimo,Male,<=50K,1
42,White,Male,>50K,1
41,White,Female,>50K,1
23,White,Female,<=50K,1
31,White,Male,<=50K,1
36,White,Male,>50K,1
20,White,Female,<=50K,1
36,White,Male,<=50K,1
50,White,Male,>50K,1
37,White,Male,<=50K,1
25,White,Male,>50K,1
39,White,Female,<=50K,1
32,White,Female,<=50K,1
59,White,Female,<=50K,0
29,White,Male,<=50K,1
50,Black,Male,<=50K,1
42,White,Male,<=50K,1
32,White,Male,<=50K,1
48,White,Male,>50K,1
20,White,Male,<=50K,1
50,White,Male,<=50K,1
18,White,Male,<=50K,1
60,White,Male,<=50K,0
60,White,Male,<=50K,0
42,White,Male,<=50K,1
49,White,Female,<=50K,1
35,White,Female,<=50K,1
30,White,Male,<=50K,1
59,White,Male,>50K,0
24,Black,Male,>50K,1
55,White,Female,<=50K,0
19,White,Female,<=50K,1
39,White,Male,<=50K,1
48,White,Female,<=50K,1
44,White,Male,>50K,1
21,White,Male,<=50K,1
23,Black,Male,<=50K,1
22,White,Male,<=50K,1
55,White,Male,>50K,0
19,White,Female,<=50K,1
23,White,Male,<=50K,1
46,White,Male,>50K,1
23,White,Female,<=50K,1
47,White,Male,>50K,1
23,White,Female,<=50K,1
42,White,Male,>50K,1
22,White,Female,<=50K,1
18,White,Male,<=50K,1
37,White,Male,>50K,1
34,White,Male,<=50K,1
30,White,Female,<=50K,1
62,White,Female,<=50K,0
51,White,Male,<=50K,1
34,Black,Male,<=50K,1
28,White,Male,<=50K,1
56,White,Male,<=50K,0
46,White,Female,<=50K,1
46,White,Male,>50K,1
23,White,Female,<=50K,1
33,Black,Female,<=50K,1
27,Asian-Pac-Islander,Male,<=50K,1
21,Black,Female,<=50K,1
18,White,Male,<=50K,1
36,White,Male,>50K,1
37,White,Female,<=50K,1
39,White,Male,<=50K,1
36,White,Male,>50K,1
24,White,Male,<=50K,1
26,Black,Female,<=50K,1
37,White,Female,<=50K,1
34,White,Male,<=50K,1
33,White,Female,<=50K,1
33,White,Male,<=50K,1
20,White,Female,<=50K,1
26,White,Female,<=50K,1
47,White,Female,>50K,1
17,White,Female,<=50K,0
53,White,Male,<=50K,0
31,White,Female,<=50K,1
34,White,Male,<=50K,1
23,White,Male,<=50K,1
39,White,Male,>50K,1
22,White,Female,<=50K,1
21,White,Female,<=50K,1
40,Black,Female,<=50K,1
54,White,Male,>50K,0
32,Asian-Pac-Islander,Male,<=50K,1
29,White,Female,<=50K,1
68,Black,Female,<=50K,0
27,White,Male,>50K,1
54,White,Male,>50K,0
23,White,Female,<=50K,1
38,White,Male,>50K,1
54,White,Female,<=50K,0
21,Asian-Pac-Islander,Male,<=50K,1
40,White,Male,<=50K,1
19,White,Female,<=50K,1
21,White,Male,<=50K,1
35,Black,Female,<=50K,1
39,White,Female,<=50K,1
38,White,Male,<=50K,1
41,White,Male,>50K,1
26,White,Female,<=50K,1
35,White,Female,<=50K,1
70,White,Male,<=50K,0
45,White,Male,<=50K,1
83,White,Male,<=50K,0
59,White,Female,<=50K,0
18,Black,Male,<=50K,1
31,White,Male,<=50K,1
43,White,Female,>50K,1
24,White,Female,<=50K,1
33,White,Male,<=50K,1
48,White,Female,<=50K,1
27,White,Male,<=50K,1
41,White,Male,<=50K,1
25,White,Female,<=50K,1
53,White,Male,>50K,0
66,White,Male,<=50K,0
31,White,Male,>50K,1
30,White,Male,<=50K,1
22,White,Male,<=50K,1
47,White,Male,>50K,1
74,White,Male,>50K,0
37,Black,Male,>50K,1
35,White,Male,<=50K,1
51,White,Male,<=50K,1
40,White,Female,<=50K,1
51,White,Male,>50K,1
26,White,Female,<=50K,1
53,Black,Female,<=50K,0
32,White,Male,<=50K,1
29,Asian-Pac-Islander,Male,<=50K,1
42,White,Male,<=50K,1
22,White,Male,<=50K,1
62,White,Male,<=50K,0
33,White,Female,<=50K,1
21,Black,Male,<=50K,1
46,White,Male,>50K,1
25,White,Male,<=50K,1
29,White,Male,<=50K,1
29,White,Male,<=50K,1
33,White,Male,>50K,1
50,White,Male,<=50K,1
22,Amer-Indian-Eskimo,Female,<=50K,1
40,White,Male,<=50K,1
28,Amer-Indian-Eskimo,Male,<=50K,1
54,White,Male,<=50K,0
29,White,Male,<=50K,1
49,Black,Female,<=50K,1
46,White,Female,<=50K,1
71,White,Male,<=50K,0
27,White,Male,<=50K,1
56,White,Female,<=50K,0
64,Asian-Pac-Islander,Male,>50K,0
23,White,Female,<=50K,1
36,White,Male,>50K,1
39,White,Male,>50K,1
26,White,Male,<=50K,1
31,White,Male,<=50K,1
36,White,Female,<=50K,1
43,White,Male,>50K,1
25,White,Female,<=50K,1
27,White,Male,<=50K,1
24,White,Male,<=50K,1
50,White,Male,<=50K,1
30,White,Male,<=50K,1
24,White,Male,<=50K,1
41,White,Female,>50K,1
29,White,Male,<=50K,1
31,White,Male,<=50K,1
54,White,Female,<=50K,0
20,White,Female,<=50K,1
37,White,Male,<=50K,1
28,Black,Male,<=50K,1
39,White,Female,>50K,1
46,White,Female,<=50K,1
35,White,Female,<=50K,1
36,White,Male,>50K,1
34,White,Male,<=50K,1
44,White,Male,>50K,1
34,White,Male,<=50K,1
28,White,Male,>50K,1
38,White,Male,>50K,1
64,White,Male,>50K,0
19,White,Female,<=50K,1
35,White,Male,>50K,1
61,White,Female,<=50K,0
45,White,Female,<=50K,1
36,White,Male,<=50K,1
34,Black,Male,<=50K,1
27,White,Male,<=50K,1
22,White,Male,<=50K,1
26,White,Female,<=50K,1
19,White,Female,<=50K,1
36,White,Male,<=50K,1
51,White,Male,>50K,1
63,White,Male,>50K,0
51,White,Male,<=50K,1
20,White,Female,<=50K,1
42,White,Male,<=50K,1
40,White,Female,<=50K,1
25,White,Male,<=50K,1
40,White,Female,<=50K,1
41,White,Female,>50K,1
49,White,Male,<=50K,1
46,Black,Female,<=50K,1
32,White,Male,<=50K,1
28,Black,Male,<=50K,1
19,Black,Male,<=50K,1
19,White,Female,<=50K,1
18,Black,Male,<=50K,1
39,White,Male,<=50K,1
60,White,Female,<=50K,0
46,White,Female,<=50K,1
38,White,Female,>50K,1
36,White,Male,>50K,1
45,White,Male,<=50K,1
60,White,Female,<=50K,0
30,White,Male,<=50K,1
22,White,Female,<=50K,1
23,White,Male,<=50K,1
48,Black,Female,<=50K,1
46,White,Female,<=50K,1
43,White,Male,>50K,1
25,Other,Male,<=50K,1
50,White,Male,<=50K,1
61,White,Male,<=50K,0
35,White,Male,<=50K,1
65,White,Female,<=50K,0
56,Asian-Pac-Islander,Male,<=50K,0
43,Asian-Pac-Islander,Female,<=50K,1
55,White,Male,<=50K,0
22,White,Female,<=50K,1
40,White,Male,<=50K,1
35,White,Male,<=50K,1
22,White,Male,<=50K,1
20,White,Male,<=50K,1
46,White,Male,>50K,1
43,White,Male,<=50K,1
46,Black,Female,<=50K,1
39,Black,Male,<=50K,1
34,White,Female,<=50K,1
35,White,Female,<=50K,1
30,White,Male,<=50K,1
25,Black,Male,<=50K,1
44,White,Male,>50K,1
35,White,Female,<=50K,1
41,White,Male,<=50K,1
43,White,Male,>50K,1
32,White,Female,<=50K,1
50,White,Male,<=50K,1
20,White,Female,<=50K,1
29,White,Female,<=50K,1
38,White,Male,>50K,1
20,White,Male,<=50K,1
41,Black,Female,<=50K,1
27,White,Female,<=50K,1
37,White,Male,<=50K,1
62,White,Female,<=50K,0
31,White,Male,<=50K,1
49,Asian-Pac-Islander,Female,<=50K,1
33,Black,Female,<=50K,1
31,White,Male,>50K,1
19,White,Female,<=50K,1
44,White,Male,<=50K,1
31,White,Male,>50K,1
62,White,Female,<=50K,0
65,White,Male,>50K,0
17,White,Male,<=50K,0
60,White,Male,>50K,0
31,White,Male,<=50K,1
29,Black,Female,<=50K,1
53,White,Male,>50K,0
44,White,Male,>50K,1
43,White,Male,<=50K,1
40,White,Male,<=50K,1
18,Black,Female,<=50K,1
47,White,Female,<=50K,1
38,White,Male,<=50K,1
37,White,Female,<=50K,1
40,Amer-Indian-Eskimo,Female,<=50K,1
57,Black,Male,>50K,0
43,White,Female,<=50K,1
32,Other,Male,<=50K,1
64,White,Male,<=50K,0
18,White,Female,<=50K,1
40,White,Male,<=50K,1
17,Black,Female,<=50K,0
23,White,Male,<=50K,1
45,Black,Female,<=50K,1
45,White,Female,<=50K,1
27,White,Male,<=50K,1
