id,Anonym_DAYS_BIRTH,Anonym_OCCUPATION_TYPE,Anonym_NAME_INCOME_TYPE,Anonym_NAME_EDUCATION_TYPE,prediction
2056,[(-24831)-(-8041)],Employee,Unique earnings,Educated,0.0
2057,[(-24629)-(-9190)],Employee,Unique earnings,Educated,0.0
2058,[(-24831)-(-8041)],Employee,Unique earnings,Educated,0.0
2059,[(-24482)-(-8489)],Employee,Unique earnings,Educated,0.0
2060,[(-24589)-(-9187)],Employee,Unique earnings,Educated,0.0
2061,[(-24831)-(-9087)],Employee,Unique earnings,Educated,0.0
2062,[(-24482)-(-8489)],Employee,Unique earnings,Educated,0.0
2063,[(-24303)-(-9119)],Employee,Unique earnings,Educated,0.0
2064,[(-24691)-(-8655)],Employee,Unique earnings,Educated,0.0
2065,[(-24878)-(-9154)],Employee,Unique earnings,Educated,0.0
2066,[(-24589)-(-8655)],Employee,Unique earnings,Educated,0.0
2067,[(-23868)-(-8231)],Employee,Unique earnings,Educated,0.0
2068,[(-24878)-(-9154)],Employee,Unique earnings,Educated,0.0
2069,[(-24691)-(-8843)],Employee,Unique earnings,Educated,0.0
2070,[(-24278)-(-9235)],Employee,Unique earnings,Educated,0.0
2071,[(-24166)-(-8482)],Employee,Unique earnings,Educated,0.0
2072,[(-24831)-(-8351)],Employee,Unique earnings,Educated,0.0
2073,[(-24831)-(-8696)],Employee,Unique earnings,Educated,0.0
2074,[(-24482)-(-9413)],Employee,Unique earnings,Educated,0.0
2075,[(-23442)-(-8477)],Employee,Unique earnings,Educated,0.0
2076,[(-24067)-(-8533)],Employee,Unique earnings,Educated,0.0
2077,[(-24831)-(-8351)],Employee,Unique earnings,Educated,0.0
2078,[(-24202)-(-8696)],Employee,Unique earnings,Educated,0.0
2079,[(-24278)-(-8363)],Employee,Unique earnings,Educated,0.0
2080,[(-24067)-(-8533)],Employee,Unique earnings,Educated,0.0
2081,[(-24831)-(-8041)],Employee,Unique earnings,Educated,0.0
2082,[(-24589)-(-8041)],Employee,Unique earnings,Educated,0.0
2083,[(-24831)-(-8781)],Employee,Unique earnings,Educated,0.0
2084,[(-24589)-(-8041)],Employee,Unique earnings,Educated,0.0
2085,[(-24831)-(-8696)],Employee,Unique earnings,Educated,0.0
2086,[(-24303)-(-9119)],Employee,Unique earnings,Educated,0.0
2087,[(-24691)-(-8527)],Employee,Unique earnings,Educated,0.0
2088,[(-23886)-(-9080)],Employee,Unique earnings,Educated,0.0
2089,[(-24166)-(-8843)],Employee,Unique earnings,Educated,0.0
2090,[(-24831)-(-9087)],Employee,Unique earnings,Educated,0.0
2091,[(-24691)-(-9746)],Employee,Unique earnings,Educated,0.0
2092,[(-24831)-(-8041)],Employee,Unique earnings,Educated,0.0
2093,[(-24166)-(-9075)],Employee,Unique earnings,Educated,0.0
2094,[(-24202)-(-8603)],Employee,Unique earnings,Educated,0.0
2095,[(-24878)-(-8993)],Employee,Unique earnings,Educated,0.0
2096,[(-24691)-(-8655)],Employee,Unique earnings,Educated,0.0
2097,[(-24691)-(-8534)],Employee,Unique earnings,Educated,0.0
2098,[(-23442)-(-8527)],Employee,Unique earnings,Educated,0.0
2099,[(-24831)-(-8041)],Employee,Unique earnings,Educated,0.0
2100,[(-24278)-(-8861)],Employee,Unique earnings,Educated,0.0
2101,[(-24166)-(-8378)],Employee,Unique earnings,Educated,0.0
2102,[(-24831)-(-8696)],Employee,Unique earnings,Educated,0.0
2103,[(-23570)-(-8568)],Employee,Unique earnings,Educated,0.0
2104,[(-24831)-(-8351)],Employee,Unique earnings,Educated,0.0
2105,[(-24482)-(-9080)],Employee,Unique earnings,Educated,0.0
2106,[(-24742)-(-8717)],Employee,Unique earnings,Educated,0.0
2107,[(-23442)-(-8477)],Employee,Unique earnings,Educated,0.0
2108,[(-24589)-(-8041)],Employee,Unique earnings,Educated,0.0
2109,[(-24206)-(-9115)],Employee,Unique earnings,Educated,0.0
2110,[(-24166)-(-8209)],Employee,Unique earnings,Educated,0.0
2111,[(-23442)-(-8477)],Employee,Unique earnings,Educated,0.0
2112,[(-24691)-(-9380)],Employee,Unique earnings,Educated,0.0
2113,[(-24691)-(-8843)],Employee,Unique earnings,Educated,0.0
2114,[(-23303)-(-8182)],Employee,Unique earnings,Educated,0.0
2115,[(-24278)-(-8893)],Employee,Unique earnings,Educated,0.0
2116,[(-24311)-(-8488)],Employee,Unique earnings,Educated,0.0
2117,[(-23868)-(-8231)],Employee,Unique earnings,Educated,0.0
2118,[(-24831)-(-8041)],Employee,Unique earnings,Educated,0.0
2119,[(-24303)-(-9119)],Employee,Unique earnings,Educated,0.0
2120,[(-24831)-(-8696)],Employee,Unique earnings,Educated,0.0
2121,[(-24166)-(-8378)],Employee,Unique earnings,Educated,0.0
2122,[(-24831)-(-8781)],Employee,Unique earnings,Educated,0.0
2123,[(-24206)-(-9115)],Employee,Unique earnings,Educated,0.0
2124,[(-24166)-(-8179)],Employee,Unique earnings,Educated,0.0
2125,[(-24202)-(-8696)],Employee,Unique earnings,Educated,0.0
2126,[(-24691)-(-8717)],Employee,Unique earnings,Educated,0.0
2127,[(-23442)-(-8527)],Employee,Unique earnings,Educated,0.0
2128,[(-23646)-(-8488)],Employee,Unique earnings,Educated,0.0
2129,[(-25140)-(-9187)],Employee,Unique earnings,Educated,0.0
2130,[(-24629)-(-9190)],Employee,Unique earnings,Educated,0.0
2131,[(-24831)-(-8475)],Employee,Unique earnings,Educated,0.0
2132,[(-24878)-(-7723)],Employee,Unique earnings,Educated,0.0
2133,[(-24278)-(-8993)],Employee,Unique earnings,Educated,0.0
2134,[(-23641)-(-8488)],Employee,Unique earnings,Educated,0.0
2135,[(-23886)-(-9839)],Employee,Unique earnings,Educated,0.0
2136,[(-23886)-(-9080)],Employee,Unique earnings,Educated,0.0
2137,[(-23646)-(-8655)],Employee,Unique earnings,Educated,0.0
2138,[(-24278)-(-8363)],Employee,Unique earnings,Educated,0.0
2139,[(-24691)-(-9746)],Employee,Unique earnings,Educated,0.0
2140,[(-23768)-(-8347)],Employee,Unique earnings,Educated,0.0
2141,[(-24691)-(-9746)],Employee,Unique earnings,Educated,0.0
2142,[(-23751)-(-8562)],Employee,Unique earnings,Educated,0.0
2143,[(-24831)-(-8475)],Employee,Unique earnings,Educated,0.0
2144,[(-24691)-(-8655)],Employee,Unique earnings,Educated,0.0
2145,[(-24166)-(-10138)],Employee,Unique earnings,Educated,0.0
2146,[(-24691)-(-8843)],Employee,Unique earnings,Educated,0.0
2147,[(-24589)-(-8696)],Employee,Unique earnings,Educated,0.0
2148,[(-24691)-(-8475)],Employee,Unique earnings,Educated,0.0
2149,[(-23641)-(-8488)],Employee,Unique earnings,Educated,0.0
2150,[(-23570)-(-8568)],Employee,Unique earnings,Educated,0.0
2151,[(-24878)-(-8993)],Employee,Unique earnings,Educated,0.0
2152,[(-24691)-(-8843)],Employee,Unique earnings,Educated,0.0
2153,[(-24482)-(-8489)],Employee,Unique earnings,Educated,0.0
2154,[(-23641)-(-8488)],Employee,Unique earnings,Educated,0.0
2155,[(-24831)-(-8738)],Employee,Unique earnings,Educated,0.0
2156,[(-24691)-(-9461)],Employee,Unique earnings,Educated,0.0
2157,[(-24589)-(-8655)],Employee,Unique earnings,Educated,0.0
2158,[(-24278)-(-8861)],Employee,Unique earnings,Educated,0.0
2159,[(-24629)-(-9190)],Employee,Unique earnings,Educated,0.0
2160,[(-24878)-(-8655)],Employee,Unique earnings,Educated,0.0
2161,[(-24878)-(-9417)],Employee,Unique earnings,Educated,0.0
2162,[(-24303)-(-8717)],Employee,Unique earnings,Educated,0.0
2163,[(-24691)-(-8477)],Employee,Unique earnings,Educated,0.0
2164,[(-24831)-(-8738)],Employee,Unique earnings,Educated,0.0
2165,[(-24482)-(-9413)],Employee,Unique earnings,Educated,0.0
2166,[(-24878)-(-8489)],Employee,Unique earnings,Educated,0.0
2167,[(-24278)-(-8893)],Employee,Unique earnings,Educated,0.0
2168,[(-24742)-(-8717)],Employee,Unique earnings,Educated,0.0
2169,[(-24742)-(-8069)],Employee,Unique earnings,Educated,0.0
2170,[(-24691)-(-8477)],Employee,Unique earnings,Educated,0.0
2171,[(-24831)-(-8520)],Employee,Unique earnings,Educated,0.0
2172,[(-24691)-(-9746)],Employee,Unique earnings,Educated,0.0
2173,[(-24831)-(-8041)],Employee,Unique earnings,Educated,0.0
2174,[(-24166)-(-8843)],Employee,Unique earnings,Educated,0.0
2175,[(-24691)-(-8655)],Employee,Unique earnings,Educated,0.0
2176,[(-24206)-(-7489)],Employee,Unique earnings,Educated,0.0
2177,[(-24166)-(-10138)],Employee,Unique earnings,Educated,0.0
2178,[(-24831)-(-8145)],Employee,Unique earnings,Educated,0.0
2179,[(-24691)-(-9190)],Employee,Unique earnings,Educated,0.0
2180,[(-24831)-(-8520)],Employee,Unique earnings,Educated,0.0
2181,[(-23734)-(-8477)],Employee,Unique earnings,Educated,0.0
2182,[(-24878)-(-9154)],Employee,Unique earnings,Educated,0.0
2183,[(-24278)-(-9235)],Employee,Unique earnings,Educated,0.0
2184,[(-25140)-(-8111)],Employee,Unique earnings,Educated,0.0
2185,[(-24166)-(-8477)],Employee,Unique earnings,Educated,0.0
2186,[(-23646)-(-8655)],Employee,Unique earnings,Educated,0.0
2187,[(-25140)-(-9187)],Employee,Unique earnings,Educated,0.0
2188,[(-24166)-(-8843)],Employee,Unique earnings,Educated,0.0
2189,[(-23646)-(-8655)],Employee,Unique earnings,Educated,0.0
2190,[(-23768)-(-8520)],Employee,Unique earnings,Educated,0.0
2191,[(-23768)-(-9547)],Employee,Unique earnings,Educated,0.0
2192,[(-23768)-(-8520)],Employee,Unique earnings,Educated,0.0
2193,[(-23868)-(-8533)],Employee,Unique earnings,Educated,0.0
2194,[(-24482)-(-9080)],Employee,Unique earnings,Educated,0.0
2195,[(-24278)-(-8993)],Employee,Unique earnings,Educated,0.0
2196,[(-22985)-(-9430)],Employee,Unique earnings,Educated,0.0
2197,[(-24482)-(-8488)],Employee,Unique earnings,Educated,0.0
2198,[(-24691)-(-9190)],Employee,Unique earnings,Educated,0.0
2199,[(-24202)-(-8696)],Employee,Unique earnings,Educated,0.0
2200,[(-24166)-(-8378)],Employee,Unique earnings,Educated,0.0
2201,[(-23768)-(-8347)],Employee,Unique earnings,Educated,0.0
2202,[(-24831)-(-8781)],Employee,Unique earnings,Educated,0.0
2203,[(-24878)-(-8993)],Employee,Unique earnings,Educated,0.0
2204,[(-24303)-(-9119)],Employee,Unique earnings,Educated,0.0
2205,[(-24691)-(-9130)],Employee,Unique earnings,Educated,0.0
2206,[(-24303)-(-8717)],Employee,Unique earnings,Educated,0.0
2207,[(-24831)-(-9087)],Employee,Unique earnings,Educated,0.0
2208,[(-24831)-(-8520)],Employee,Unique earnings,Educated,0.0
2209,[(-24831)-(-8696)],Employee,Unique earnings,Educated,0.0
2210,[(-23768)-(-9547)],Employee,Unique earnings,Educated,0.0
2211,[(-23768)-(-8347)],Employee,Unique earnings,Educated,0.0
2212,[(-24831)-(-8520)],Employee,Unique earnings,Educated,0.0
2213,[(-24831)-(-8781)],Employee,Unique earnings,Educated,0.0
2214,[(-23868)-(-8533)],Employee,Unique earnings,Educated,0.0
2215,[(-24482)-(-9413)],Employee,Unique earnings,Educated,0.0
2216,[(-24878)-(-8568)],Employee,Unique earnings,Educated,0.0
2217,[(-24691)-(-9461)],Employee,Unique earnings,Educated,0.0
2218,[(-24831)-(-9387)],Employee,Unique earnings,Educated,0.0
2219,[(-23646)-(-8533)],Employee,Unique earnings,Educated,0.0
2220,[(-24742)-(-8717)],Employee,Unique earnings,Educated,0.0
2221,[(-24878)-(-9417)],Employee,Unique earnings,Educated,0.0
2222,[(-24311)-(-8655)],Employee,Unique earnings,Educated,0.0
2223,[(-24831)-(-8475)],Employee,Unique earnings,Educated,0.0
2224,[(-24589)-(-7723)],Employee,Unique earnings,Educated,0.0
2225,[(-24166)-(-8179)],Employee,Unique earnings,Educated,0.0
2226,[(-24278)-(-8893)],Employee,Unique earnings,Educated,0.0
2227,[(-24166)-(-10138)],Employee,Unique earnings,Educated,0.0
2228,[(-25140)-(-8657)],Employee,Unique earnings,Educated,0.0
2229,[(-23646)-(-8533)],Employee,Unique earnings,Educated,0.0
2230,[(-23442)-(-8477)],Employee,Unique earnings,Educated,0.0
2231,[(-23646)-(-8655)],Employee,Unique earnings,Educated,0.0
2232,[(-25140)-(-9187)],Employee,Unique earnings,Educated,0.0
2233,[(-24482)-(-8488)],Employee,Unique earnings,Educated,0.0
2234,[(-23646)-(-8533)],Employee,Unique earnings,Educated,0.0
2235,[(-24589)-(-8041)],Employee,Unique earnings,Educated,0.0
2236,[(-24589)-(-8041)],Employee,Unique earnings,Educated,0.0
2237,[(-24691)-(-9461)],Employee,Unique earnings,Educated,0.0
2238,[(-24691)-(-8475)],Employee,Unique earnings,Educated,0.0
2239,[(-24278)-(-9235)],Employee,Unique earnings,Educated,0.0
2240,[(-24166)-(-8179)],Employee,Unique earnings,Educated,0.0
2241,[(-23751)-(-8562)],Employee,Unique earnings,Educated,0.0
2242,[(-23734)-(-8477)],Employee,Unique earnings,Educated,0.0
2243,[(-24278)-(-8861)],Employee,Unique earnings,Educated,0.0
2244,[(-23886)-(-9080)],Employee,Unique earnings,Educated,0.0
2245,[(-24831)-(-8041)],Employee,Unique earnings,Educated,0.0
2246,[(-24691)-(-8475)],Employee,Unique earnings,Educated,0.0
2247,[(-24278)-(-8363)],Employee,Unique earnings,Educated,0.0
2248,[(-24691)-(-9461)],Employee,Unique earnings,Educated,0.0
2249,[(-24742)-(-8069)],Employee,Unique earnings,Educated,0.0
2250,[(-24831)-(-8781)],Employee,Unique earnings,Educated,0.0
2251,[(-24878)-(-8489)],Employee,Unique earnings,Educated,0.0
2252,[(-24589)-(-9187)],Employee,Unique earnings,Educated,0.0
2253,[(-24206)-(-9115)],Employee,Unique earnings,Educated,0.0
2254,[(-24067)-(-8533)],Employee,Unique earnings,Educated,0.0
2255,[(-24691)-(-8843)],Employee,Unique earnings,Educated,0.0
2256,[(-23768)-(-8520)],Employee,Unique earnings,Educated,0.0
2257,[(-24691)-(-9190)],Employee,Unique earnings,Educated,0.0
2258,[(-24482)-(-8489)],Employee,Unique earnings,Educated,0.0
2259,[(-24166)-(-10138)],Employee,Unique earnings,Educated,0.0
2260,[(-24691)-(-9461)],Employee,Unique earnings,Educated,0.0
2261,[(-24742)-(-8069)],Employee,Unique earnings,Educated,0.0
2262,[(-24311)-(-8488)],Employee,Unique earnings,Educated,0.0
2263,[(-24482)-(-8489)],Employee,Unique earnings,Educated,0.0
2264,[(-24691)-(-8534)],Employee,Unique earnings,Educated,0.0
2265,[(-24691)-(-8534)],Employee,Unique earnings,Educated,0.0
2266,[(-24278)-(-8993)],Employee,Unique earnings,Educated,0.0
2267,[(-24691)-(-9380)],Employee,Unique earnings,Educated,0.0
2268,[(-23768)-(-8520)],Employee,Unique earnings,Educated,0.0
2269,[(-22985)-(-9430)],Employee,Unique earnings,Educated,0.0
2270,[(-23768)-(-9547)],Employee,Unique earnings,Educated,0.0
2271,[(-24303)-(-9119)],Employee,Unique earnings,Educated,0.0
2272,[(-24206)-(-8097)],Employee,Unique earnings,Educated,0.0
2273,[(-24691)-(-8655)],Employee,Unique earnings,Educated,0.0
2274,[(-24691)-(-8111)],Employee,Unique earnings,Educated,0.0
2275,[(-24831)-(-8696)],Employee,Unique earnings,Educated,0.0
2276,[(-23734)-(-8477)],Employee,Unique earnings,Educated,0.0
2277,[(-24831)-(-8475)],Employee,Unique earnings,Educated,0.0
2278,[(-24067)-(-8533)],Employee,Unique earnings,Educated,0.0
2279,[(-24691)-(-8111)],Employee,Unique earnings,Educated,0.0
2280,[(-24691)-(-9746)],Employee,Unique earnings,Educated,0.0
2281,[(-23442)-(-8527)],Employee,Unique earnings,Educated,0.0
2282,[(-24691)-(-9746)],Employee,Unique earnings,Educated,0.0
2283,[(-24067)-(-8533)],Employee,Unique earnings,Educated,0.0
2284,[(-24831)-(-9387)],Employee,Unique earnings,Educated,0.0
2285,[(-24878)-(-9417)],Employee,Unique earnings,Educated,0.0
2286,[(-24831)-(-8781)],Employee,Unique earnings,Educated,0.0
2287,[(-23886)-(-9080)],Employee,Unique earnings,Educated,0.0
2288,[(-24166)-(-8843)],Employee,Unique earnings,Educated,0.0
2289,[(-24831)-(-8041)],Employee,Unique earnings,Educated,0.0
2290,[(-24691)-(-8527)],Employee,Unique earnings,Educated,0.0
2291,[(-24878)-(-8655)],Employee,Unique earnings,Educated,0.0
2292,[(-24482)-(-8488)],Employee,Unique earnings,Educated,0.0
2293,[(-24303)-(-8717)],Employee,Unique earnings,Educated,0.0
2294,[(-24278)-(-8861)],Employee,Unique earnings,Educated,0.0
2295,[(-24166)-(-8209)],Employee,Unique earnings,Educated,0.0
2296,[(-24831)-(-9087)],Employee,Unique earnings,Educated,0.0
2297,[(-24691)-(-8843)],Employee,Unique earnings,Educated,0.0
2298,[(-24206)-(-8097)],Employee,Unique earnings,Educated,0.0
2299,[(-23646)-(-8488)],Employee,Unique earnings,Educated,0.0
2300,[(-24691)-(-8111)],Employee,Unique earnings,Educated,0.0
2301,[(-24166)-(-8378)],Employee,Unique earnings,Educated,0.0
2302,[(-24166)-(-8378)],Employee,Unique earnings,Educated,0.0
2303,[(-24206)-(-7489)],Employee,Unique earnings,Educated,0.0
2304,[(-23768)-(-8347)],Employee,Unique earnings,Educated,0.0
2305,[(-24691)-(-8534)],Employee,Unique earnings,Educated,0.0
2306,[(-24166)-(-8482)],Employee,Unique earnings,Educated,0.0
2307,[(-24278)-(-9235)],Employee,Unique earnings,Educated,0.0
2308,[(-24589)-(-8041)],Employee,Unique earnings,Educated,0.0
2309,[(-23570)-(-8568)],Employee,Unique earnings,Educated,0.0
2310,[(-24831)-(-8738)],Employee,Unique earnings,Educated,0.0
2311,[(-24691)-(-9380)],Employee,Unique earnings,Educated,0.0
2312,[(-23646)-(-8533)],Employee,Unique earnings,Educated,0.0
2313,[(-24691)-(-8717)],Employee,Unique earnings,Educated,0.0
2314,[(-24831)-(-8475)],Employee,Unique earnings,Educated,0.0
2315,[(-24303)-(-9119)],Employee,Unique earnings,Educated,0.0
2316,[(-24691)-(-8477)],Employee,Unique earnings,Educated,0.0
2317,[(-24691)-(-9130)],Employee,Unique earnings,Educated,0.0
2318,[(-24878)-(-8655)],Employee,Unique earnings,Educated,0.0
2319,[(-24166)-(-10138)],Employee,Unique earnings,Educated,0.0
2320,[(-24691)-(-8477)],Employee,Unique earnings,Educated,0.0
2321,[(-24166)-(-8378)],Employee,Unique earnings,Educated,0.0
2322,[(-23442)-(-8527)],Employee,Unique earnings,Educated,0.0
2323,[(-24878)-(-7723)],Employee,Unique earnings,Educated,0.0
2324,[(-24878)-(-8655)],Employee,Unique earnings,Educated,0.0
2325,[(-24202)-(-8603)],Employee,Unique earnings,Educated,0.0
2326,[(-24831)-(-8696)],Employee,Unique earnings,Educated,0.0
2327,[(-24311)-(-8488)],Employee,Unique earnings,Educated,0.0
2328,[(-24067)-(-8533)],Employee,Unique earnings,Educated,0.0
2329,[(-24831)-(-8781)],Employee,Unique earnings,Educated,0.0
2330,[(-24166)-(-8378)],Employee,Unique earnings,Educated,0.0
2331,[(-24691)-(-8477)],Employee,Unique earnings,Educated,0.0
2332,[(-23886)-(-9839)],Employee,Unique earnings,Educated,0.0
2333,[(-24482)-(-9080)],Employee,Unique earnings,Educated,0.0
2334,[(-24166)-(-10138)],Employee,Unique earnings,Educated,0.0
2335,[(-24878)-(-8489)],Employee,Unique earnings,Educated,0.0
2336,[(-23646)-(-8533)],Employee,Unique earnings,Educated,0.0
2337,[(-23751)-(-8562)],Employee,Unique earnings,Educated,0.0
2338,[(-24166)-(-8477)],Employee,Unique earnings,Educated,0.0
2339,[(-24166)-(-10138)],Employee,Unique earnings,Educated,0.0
2340,[(-24831)-(-8696)],Employee,Unique earnings,Educated,0.0
2341,[(-23442)-(-8477)],Employee,Unique earnings,Educated,0.0
2342,[(-24482)-(-8489)],Employee,Unique earnings,Educated,0.0
2343,[(-24311)-(-8655)],Employee,Unique earnings,Educated,0.0
2344,[(-24831)-(-9387)],Employee,Unique earnings,Educated,0.0
2345,[(-23646)-(-8533)],Employee,Unique earnings,Educated,0.0
2346,[(-24691)-(-8475)],Employee,Unique earnings,Educated,0.0
2347,[(-24575)-(-9270)],Employee,Unique earnings,Educated,0.0
2348,[(-25140)-(-9187)],Employee,Unique earnings,Educated,0.0
2349,[(-24831)-(-8475)],Employee,Unique earnings,Educated,0.0
2350,[(-24691)-(-8717)],Employee,Unique earnings,Educated,0.0
2351,[(-24166)-(-8179)],Employee,Unique earnings,Educated,0.0
2352,[(-24831)-(-8781)],Employee,Unique earnings,Educated,0.0
2353,[(-24831)-(-8520)],Employee,Unique earnings,Educated,0.0
2354,[(-23768)-(-9547)],Employee,Unique earnings,Educated,0.0
2355,[(-23768)-(-8347)],Employee,Unique earnings,Educated,0.0
2356,[(-23646)-(-8533)],Employee,Unique earnings,Educated,0.0
2357,[(-24831)-(-8696)],Employee,Unique earnings,Educated,0.0
2358,[(-24303)-(-9119)],Employee,Unique earnings,Educated,0.0
2359,[(-23751)-(-8562)],Employee,Unique earnings,Educated,0.0
2360,[(-24742)-(-8717)],Employee,Unique earnings,Educated,0.0
2361,[(-24166)-(-8843)],Employee,Unique earnings,Educated,0.0
2362,[(-24166)-(-8843)],Employee,Unique earnings,Educated,0.0
2363,[(-24166)-(-8843)],Employee,Unique earnings,Educated,0.0
2364,[(-23641)-(-8488)],Employee,Unique earnings,Educated,0.0
2365,[(-24303)-(-9119)],Employee,Unique earnings,Educated,0.0
2366,[(-24878)-(-8568)],Employee,Unique earnings,Educated,0.0
2367,[(-24311)-(-8488)],Employee,Unique earnings,Educated,0.0
2368,[(-24831)-(-8738)],Employee,Unique earnings,Educated,0.0
2369,[(-23886)-(-8843)],Employee,Unique earnings,Educated,0.0
2370,[(-23886)-(-9839)],Employee,Unique earnings,Educated,0.0
2371,[(-24831)-(-8041)],Employee,Unique earnings,Educated,0.0
2372,[(-24831)-(-8475)],Employee,Unique earnings,Educated,0.0
2373,[(-24206)-(-8097)],Employee,Unique earnings,Educated,0.0
2374,[(-24691)-(-8655)],Employee,Unique earnings,Educated,0.0
2375,[(-24691)-(-9380)],Employee,Unique earnings,Educated,0.0
2376,[(-22985)-(-9430)],Employee,Unique earnings,Educated,0.0
2377,[(-22985)-(-9430)],Employee,Unique earnings,Educated,0.0
2378,[(-24166)-(-10138)],Employee,Unique earnings,Educated,0.0
2379,[(-24878)-(-8568)],Employee,Unique earnings,Educated,0.0
2380,[(-24166)-(-9075)],Employee,Unique earnings,Educated,0.0
2381,[(-24278)-(-8893)],Employee,Unique earnings,Educated,0.0
2382,[(-23641)-(-8488)],Employee,Unique earnings,Educated,0.0
2383,[(-24691)-(-8717)],Employee,Unique earnings,Educated,0.0
2384,[(-24878)-(-8489)],Employee,Unique earnings,Educated,0.0
