id,Anonym_age,Anonym_race,Anonym_sex,Anonym_workclass,Anonym_income,prediction
1947,[56-58],Person,Adult,Employee,<=50K,0.0
1948,43,Person,Adult,Employee,<=50K,0.0
1949,[28-29],Person,Adult,Employee,<=50K,0.0
1950,[40-41],Person,Adult,Employee,>50K,0.0
1951,44,Person,Adult,Employee,<=50K,0.0
1952,[74-78],Person,Adult,Employee,<=50K,0.0
1953,30,Person,Adult,Employee,<=50K,0.0
1954,21,Person,Adult,Employee,<=50K,0.0
1955,[65-66],Person,Adult,Employee,<=50K,0.0
1956,40,Person,Adult,Employee,<=50K,0.0
1957,[66-68],Person,Adult,Employee,<=50K,0.0
1958,[64-65],Person,Adult,Employee,<=50K,0.0
1959,26,Person,Adult,Employee,<=50K,0.0
1960,32,Person,Adult,Employee,>50K,0.0
1961,32,Person,Adult,Employee,<=50K,0.0
1962,[50-51],Person,Adult,Employee,>50K,0.0
1963,50,Person,Adult,Employee,>50K,0.0
1964,49,Person,Adult,Employee,>50K,0.0
1965,28,Person,Adult,Employee,<=50K,0.0
1966,29,Person,Adult,Employee,<=50K,0.0
1967,21,Person,Adult,Employee,<=50K,0.0
1968,28,Person,Adult,Employee,<=50K,0.0
1969,[54-55],Person,Adult,Employee,<=50K,0.0
1970,[45-46],Person,Adult,Employee,>50K,0.0
1971,35,Person,Adult,Employee,<=50K,0.0
1972,31,Person,Adult,Employee,<=50K,0.0
1973,26,Person,Adult,Employee,>50K,0.0
1974,[29-30],Person,Adult,Employee,<=50K,0.0
1975,33,Person,Adult,Employee,<=50K,0.0
1976,40,Person,Adult,Employee,>50K,0.0
1977,[22-23],Person,Adult,Employee,<=50K,0.0
1978,[35-36],Person,Adult,Employee,<=50K,0.0
1979,[48-49],Person,Adult,Employee,>50K,0.0
1980,39,Person,Adult,Employee,<=50K,0.0
1981,53,Person,Adult,Employee,<=50K,0.0
1982,49,Person,Adult,Employee,>50K,0.0
1983,31,Person,Adult,Employee,<=50K,0.0
1984,36,Person,Adult,Employee,>50K,0.0
1985,[59-60],Person,Adult,Employee,>50K,0.0
1986,29,Person,Adult,Employee,<=50K,0.0
1987,54,Person,Adult,Employee,>50K,0.0
1988,[28-29],Person,Adult,Employee,<=50K,0.0
1989,34,Person,Adult,Employee,<=50K,0.0
1990,30,Person,Adult,Employee,<=50K,0.0
1991,[18-19],Person,Adult,Employee,<=50K,0.0
1992,26,Person,Adult,Employee,<=50K,0.0
1993,[46-47],Person,Adult,Employee,>50K,0.0
1994,50,Person,Adult,Employee,<=50K,0.0
1995,30,Person,Adult,Employee,>50K,0.0
1996,44,Person,Adult,Employee,<=50K,0.0
1997,49,Person,Adult,Employee,>50K,0.0
1998,[74-78],Person,Adult,Employee,<=50K,0.0
1999,[37-38],Person,Adult,Employee,>50K,0.0
2000,51,Person,Adult,Employee,<=50K,0.0
2001,[35-36],Person,Adult,Employee,<=50K,0.0
2002,28,Person,Adult,Employee,<=50K,0.0
2003,[65-66],Person,Adult,Employee,<=50K,0.0
2004,[72-74],Person,Adult,Employee,>50K,0.0
2005,39,Person,Adult,Employee,<=50K,0.0
2006,27,Person,Adult,Employee,<=50K,0.0
2007,57,Person,Adult,Employee,<=50K,0.0
2008,[24-25],Person,Adult,Employee,<=50K,0.0
2009,[28-29],Person,Adult,Employee,<=50K,0.0
2010,[23-24],Person,Adult,Employee,<=50K,0.0
2011,31,Person,Adult,Employee,<=50K,0.0
2012,23,Person,Adult,Employee,<=50K,0.0
2013,31,Person,Adult,Employee,<=50K,0.0
2014,27,Person,Adult,Employee,<=50K,0.0
2015,[30-31],Person,Adult,Employee,<=50K,0.0
2016,31,Person,Adult,Employee,<=50K,0.0
2017,[33-34],Person,Adult,Employee,<=50K,0.0
2018,57,Person,Adult,Employee,<=50K,0.0
2019,[38-39],Person,Adult,Employee,>50K,0.0
2020,23,Person,Adult,Employee,<=50K,0.0
2021,[23-24],Person,Adult,Employee,<=50K,0.0
2022,36,Person,Adult,Employee,<=50K,0.0
2023,32,Person,Adult,Employee,<=50K,0.0
2024,35,Person,Adult,Employee,<=50K,0.0
2025,36,Person,Adult,Employee,<=50K,0.0
2026,[22-23],Person,Adult,Employee,<=50K,0.0
2027,[46-47],Person,Adult,Employee,>50K,0.0
2028,[35-36],Person,Adult,Employee,<=50K,0.0
2029,44,Person,Adult,Employee,<=50K,0.0
2030,[31-32],Person,Adult,Employee,<=50K,0.0
2031,32,Person,Adult,Employee,>50K,0.0
2032,[62-63],Person,Adult,Employee,>50K,0.0
2033,34,Person,Adult,Employee,<=50K,0.0
2034,47,Person,Adult,Employee,<=50K,0.0
2035,[27-28],Person,Adult,Employee,<=50K,0.0
2036,23,Person,Adult,Employee,<=50K,0.0
2037,[19-20],Person,Adult,Employee,<=50K,0.0
2038,50,Person,Adult,Employee,<=50K,0.0
2039,[49-50],Person,Adult,Employee,<=50K,0.0
2040,36,Person,Adult,Employee,>50K,0.0
2041,23,Person,Adult,Employee,<=50K,0.0
2042,[60-61],Person,Adult,Employee,<=50K,0.0
2043,41,Person,Adult,Employee,<=50K,0.0
2044,27,Person,Adult,Employee,>50K,0.0
2045,53,Person,Adult,Employee,<=50K,0.0
2046,17,Person,Adult,Employee,<=50K,0.0
2047,23,Person,Adult,Employee,<=50K,0.0
2048,53,Person,Adult,Employee,<=50K,0.0
2049,[28-29],Person,Adult,Employee,>50K,0.0
2050,24,Person,Adult,Employee,<=50K,0.0
2051,[21-22],Person,Adult,Employee,<=50K,0.0
2052,53,Person,Adult,Employee,>50K,0.0
2053,[17-18],Person,Adult,Employee,<=50K,0.0
2054,[23-24],Person,Adult,Employee,<=50K,0.0
2055,20,Person,Adult,Employee,<=50K,0.0
2056,30,Person,Adult,Employee,<=50K,0.0
2057,37,Person,Adult,Employee,>50K,0.0
2058,34,Person,Adult,Employee,<=50K,0.0
2059,[19-20],Person,Adult,Employee,<=50K,0.0
2060,20,Person,Adult,Employee,<=50K,0.0
2061,[47-48],Person,Adult,Employee,<=50K,0.0
2062,20,Person,Adult,Employee,<=50K,0.0
2063,22,Person,Adult,Employee,<=50K,0.0
2064,[41-42],Person,Adult,Employee,>50K,0.0
2065,60,Person,Adult,Employee,<=50K,0.0
2066,32,Person,Adult,Employee,<=50K,0.0
2067,46,Person,Adult,Employee,>50K,0.0
2068,[65-66],Person,Adult,Employee,<=50K,0.0
2069,37,Person,Adult,Employee,>50K,0.0
2070,34,Person,Adult,Employee,<=50K,0.0
2071,45,Person,Adult,Employee,<=50K,0.0
2072,35,Person,Adult,Employee,<=50K,0.0
2073,[62-63],Person,Adult,Employee,<=50K,0.0
2074,[51-52],Person,Adult,Employee,>50K,0.0
2075,36,Person,Adult,Employee,>50K,0.0
2076,25,Person,Adult,Employee,<=50K,0.0
2077,[50-51],Person,Adult,Employee,<=50K,0.0
2078,[25-26],Person,Adult,Employee,<=50K,0.0
2079,19,Person,Adult,Employee,<=50K,0.0
2080,47,Person,Adult,Employee,<=50K,0.0
2081,59,Person,Adult,Employee,<=50K,0.0
2082,34,Person,Adult,Employee,>50K,0.0
2083,40,Person,Adult,Employee,<=50K,0.0
2084,42,Person,Adult,Employee,<=50K,0.0
2085,28,Person,Adult,Employee,<=50K,0.0
2086,37,Person,Adult,Employee,>50K,0.0
2087,51,Person,Adult,Employee,>50K,0.0
2088,25,Person,Adult,Employee,<=50K,0.0
2089,31,Person,Adult,Employee,>50K,0.0
2090,37,Person,Adult,Employee,>50K,0.0
2091,[41-42],Person,Adult,Employee,>50K,0.0
2092,29,Person,Adult,Employee,<=50K,0.0
2093,35,Person,Adult,Employee,<=50K,0.0
2094,51,Person,Adult,Employee,>50K,0.0
2095,22,Person,Adult,Employee,<=50K,0.0
2096,49,Person,Adult,Employee,>50K,0.0
2097,26,Person,Adult,Employee,<=50K,0.0
2098,[56-58],Person,Adult,Employee,<=50K,0.0
2099,52,Person,Adult,Employee,>50K,0.0
2100,[60-61],Person,Adult,Employee,<=50K,0.0
2101,47,Person,Adult,Employee,>50K,0.0
2102,52,Person,Adult,Employee,<=50K,0.0
2103,30,Person,Adult,Employee,<=50K,0.0
2104,43,Person,Adult,Employee,>50K,0.0
2105,35,Person,Adult,Employee,<=50K,0.0
2106,17,Person,Adult,Employee,<=50K,0.0
2107,42,Person,Adult,Employee,>50K,0.0
2108,[26-27],Person,Adult,Employee,<=50K,0.0
2109,58,Person,Adult,Employee,<=50K,0.0
2110,[66-68],Person,Adult,Employee,>50K,0.0
2111,30,Person,Adult,Employee,>50K,0.0
2112,46,Person,Adult,Employee,<=50K,0.0
2113,45,Person,Adult,Employee,>50K,0.0
2114,57,Person,Adult,Employee,<=50K,0.0
2115,25,Person,Adult,Employee,<=50K,0.0
2116,21,Person,Adult,Employee,<=50K,0.0
2117,[37-38],Person,Adult,Employee,<=50K,0.0
2118,45,Person,Adult,Employee,<=50K,0.0
2119,[61-62],Person,Adult,Employee,<=50K,0.0
2120,[38-39],Person,Adult,Employee,<=50K,0.0
2121,42,Person,Adult,Employee,<=50K,0.0
2122,20,Person,Adult,Employee,<=50K,0.0
2123,[22-23],Person,Adult,Employee,<=50K,0.0
2124,25,Person,Adult,Employee,<=50K,0.0
2125,[47-48],Person,Adult,Employee,<=50K,0.0
2126,[24-25],Person,Adult,Employee,<=50K,0.0
2127,20,Person,Adult,Employee,<=50K,0.0
2128,35,Person,Adult,Employee,<=50K,0.0
2129,44,Person,Adult,Employee,>50K,0.0
2130,47,Person,Adult,Employee,<=50K,0.0
2131,[28-29],Person,Adult,Employee,<=50K,0.0
2132,41,Person,Adult,Employee,<=50K,0.0
2133,31,Person,Adult,Employee,<=50K,0.0
2134,[27-28],Person,Adult,Employee,<=50K,0.0
2135,47,Person,Adult,Employee,<=50K,0.0
2136,44,Person,Adult,Employee,<=50K,0.0
2137,[60-61],Person,Adult,Employee,<=50K,0.0
2138,[41-42],Person,Adult,Employee,<=50K,0.0
2139,46,Person,Adult,Employee,<=50K,0.0
2140,46,Person,Adult,Employee,>50K,0.0
2141,54,Person,Adult,Employee,<=50K,0.0
2142,49,Person,Adult,Employee,<=50K,0.0
2143,56,Person,Adult,Employee,<=50K,0.0
2144,[52-53],Person,Adult,Employee,<=50K,0.0
2145,34,Person,Adult,Employee,<=50K,0.0
2146,[25-26],Person,Adult,Employee,<=50K,0.0
2147,18,Person,Adult,Employee,<=50K,0.0
2148,58,Person,Adult,Employee,<=50K,0.0
2149,31,Person,Adult,Employee,<=50K,0.0
2150,29,Person,Adult,Employee,<=50K,0.0
2151,28,Person,Adult,Employee,<=50K,0.0
2152,[29-30],Person,Adult,Employee,<=50K,0.0
2153,[20-21],Person,Adult,Employee,<=50K,0.0
2154,44,Person,Adult,Employee,>50K,0.0
2155,[74-78],Person,Adult,Employee,<=50K,0.0
2156,[65-66],Person,Adult,Employee,<=50K,0.0
2157,26,Person,Adult,Employee,<=50K,0.0
2158,33,Person,Adult,Employee,>50K,0.0
2159,[56-58],Person,Adult,Employee,>50K,0.0
2160,47,Person,Adult,Employee,>50K,0.0
2161,41,Person,Adult,Employee,>50K,0.0
2162,21,Person,Adult,Employee,<=50K,0.0
2163,17,Person,Adult,Employee,<=50K,0.0
2164,[60-61],Person,Adult,Employee,<=50K,0.0
2165,47,Person,Adult,Employee,>50K,0.0
2166,22,Person,Adult,Employee,<=50K,0.0
2167,[46-47],Person,Adult,Employee,<=50K,0.0
2168,45,Person,Adult,Employee,>50K,0.0
2169,[31-32],Person,Adult,Employee,<=50K,0.0
2170,[59-60],Person,Adult,Employee,<=50K,0.0
2171,38,Person,Adult,Employee,<=50K,0.0
2172,33,Person,Adult,Employee,<=50K,0.0
2173,41,Person,Adult,Employee,<=50K,0.0
2174,[50-51],Person,Adult,Employee,<=50K,0.0
2175,42,Person,Adult,Employee,<=50K,0.0
2176,[26-27],Person,Adult,Employee,>50K,0.0
2177,[59-60],Person,Adult,Employee,<=50K,0.0
2178,64,Person,Adult,Employee,<=50K,0.0
2179,37,Person,Adult,Employee,>50K,0.0
2180,54,Person,Adult,Employee,>50K,0.0
2181,36,Person,Adult,Employee,>50K,0.0
2182,34,Person,Adult,Employee,>50K,0.0
2183,41,Person,Adult,Employee,>50K,0.0
2184,35,Person,Adult,Employee,<=50K,0.0
2185,[63-64],Person,Adult,Employee,>50K,0.0
2186,46,Person,Adult,Employee,<=50K,0.0
2187,47,Person,Adult,Employee,<=50K,0.0
2188,24,Person,Adult,Employee,<=50K,0.0
2189,29,Person,Adult,Employee,<=50K,0.0
2190,[72-74],Person,Adult,Employee,<=50K,0.0
2191,50,Person,Adult,Employee,>50K,0.0
2192,22,Person,Adult,Employee,<=50K,0.0
2193,[48-49],Person,Adult,Employee,<=50K,0.0
2194,30,Person,Adult,Employee,<=50K,0.0
2195,32,Person,Adult,Employee,<=50K,0.0
2196,39,Person,Adult,Employee,<=50K,0.0
2197,49,Person,Adult,Employee,>50K,0.0
2198,25,Person,Adult,Employee,<=50K,0.0
2199,50,Person,Adult,Employee,>50K,0.0
2200,44,Person,Adult,Employee,<=50K,0.0
2201,[64-65],Person,Adult,Employee,<=50K,0.0
2202,28,Person,Adult,Employee,<=50K,0.0
2203,55,Person,Adult,Employee,<=50K,0.0
2204,49,Person,Adult,Employee,<=50K,0.0
2205,31,Person,Adult,Employee,<=50K,0.0
2206,[47-48],Person,Adult,Employee,>50K,0.0
2207,[44-45],Person,Adult,Employee,>50K,0.0
2208,35,Person,Adult,Employee,<=50K,0.0
2209,34,Person,Adult,Employee,<=50K,0.0
2210,49,Person,Adult,Employee,<=50K,0.0
2211,39,Person,Adult,Employee,<=50K,0.0
2212,27,Person,Adult,Employee,<=50K,0.0
2213,42,Person,Adult,Employee,<=50K,0.0
2214,[59-60],Person,Adult,Employee,>50K,0.0
2215,64,Person,Adult,Employee,<=50K,0.0
2216,33,Person,Adult,Employee,>50K,0.0
2217,[23-24],Person,Adult,Employee,<=50K,0.0
2218,45,Person,Adult,Employee,>50K,0.0
2219,34,Person,Adult,Employee,<=50K,0.0
2220,53,Person,Adult,Employee,<=50K,0.0
2221,[21-22],Person,Adult,Employee,<=50K,0.0
2222,57,Person,Adult,Employee,<=50K,0.0
2223,20,Person,Adult,Employee,<=50K,0.0
2224,23,Person,Adult,Employee,<=50K,0.0
2225,31,Person,Adult,Employee,<=50K,0.0
2226,23,Person,Adult,Employee,<=50K,0.0
2227,30,Person,Adult,Employee,<=50K,0.0
2228,32,Person,Adult,Employee,>50K,0.0
2229,[41-42],Person,Adult,Employee,>50K,0.0
2230,[51-52],Person,Adult,Employee,<=50K,0.0
2231,[59-60],Person,Adult,Employee,>50K,0.0
2232,36,Person,Adult,Employee,<=50K,0.0
2233,45,Person,Adult,Employee,<=50K,0.0
2234,[35-36],Person,Adult,Employee,>50K,0.0
2235,33,Person,Adult,Employee,<=50K,0.0
2236,43,Person,Adult,Employee,<=50K,0.0
2237,[59-60],Person,Adult,Employee,>50K,0.0
2238,37,Person,Adult,Employee,>50K,0.0
2239,35,Person,Adult,Employee,<=50K,0.0
2240,36,Person,Adult,Employee,<=50K,0.0
2241,[37-38],Person,Adult,Employee,>50K,0.0
2242,[54-55],Person,Adult,Employee,<=50K,0.0
2243,[50-51],Person,Adult,Employee,>50K,0.0
2244,45,Person,Adult,Employee,>50K,0.0
2245,[62-63],Person,Adult,Employee,<=50K,0.0
2246,[51-52],Person,Adult,Employee,>50K,0.0
2247,58,Person,Adult,Employee,<=50K,0.0
2248,64,Person,Adult,Employee,<=50K,0.0
2249,20,Person,Adult,Employee,<=50K,0.0
2250,[43-44],Person,Adult,Employee,>50K,0.0
2251,39,Person,Adult,Employee,<=50K,0.0
2252,45,Person,Adult,Employee,<=50K,0.0
2253,44,Person,Adult,Employee,>50K,0.0
2254,22,Person,Adult,Employee,<=50K,0.0
2255,[62-63],Person,Adult,Employee,>50K,0.0
2256,[26-27],Person,Adult,Employee,<=50K,0.0
2257,42,Person,Adult,Employee,<=50K,0.0
2258,20,Person,Adult,Employee,<=50K,0.0
2259,29,Person,Adult,Employee,>50K,0.0
2260,[37-38],Person,Adult,Employee,<=50K,0.0
2261,[25-26],Person,Adult,Employee,<=50K,0.0
2262,27,Person,Adult,Employee,<=50K,0.0
2263,[45-46],Person,Adult,Employee,<=50K,0.0
2264,31,Person,Adult,Employee,<=50K,0.0
2265,24,Person,Adult,Employee,<=50K,0.0
2266,43,Person,Adult,Employee,>50K,0.0
2267,[22-23],Person,Adult,Employee,<=50K,0.0
2268,32,Person,Adult,Employee,<=50K,0.0
2269,44,Person,Adult,Employee,<=50K,0.0
2270,40,Person,Adult,Employee,<=50K,0.0
2271,38,Person,Adult,Employee,<=50K,0.0
2272,[23-24],Person,Adult,Employee,<=50K,0.0
2273,19,Person,Adult,Employee,<=50K,0.0
2274,41,Person,Adult,Employee,<=50K,0.0
2275,48,Person,Adult,Employee,<=50K,0.0
2276,23,Person,Adult,Employee,<=50K,0.0
2277,47,Person,Adult,Employee,<=50K,0.0
2278,42,Person,Adult,Employee,<=50K,0.0
2279,17,Person,Adult,Employee,<=50K,0.0
2280,29,Person,Adult,Employee,<=50K,0.0
2281,[20-21],Person,Adult,Employee,<=50K,0.0
2282,18,Person,Adult,Employee,<=50K,0.0
2283,31,Person,Adult,Employee,>50K,0.0
2284,27,Person,Adult,Employee,<=50K,0.0
2285,29,Person,Adult,Employee,<=50K,0.0
2286,23,Person,Adult,Employee,<=50K,0.0
2287,41,Person,Adult,Employee,>50K,0.0
2288,46,Person,Adult,Employee,>50K,0.0
2289,34,Person,Adult,Employee,<=50K,0.0
2290,42,Person,Adult,Employee,<=50K,0.0
2291,[17-18],Person,Adult,Employee,<=50K,0.0
2292,[45-46],Person,Adult,Employee,<=50K,0.0
2293,18,Person,Adult,Employee,<=50K,0.0
2294,52,Person,Adult,Employee,>50K,0.0
2295,56,Person,Adult,Employee,<=50K,0.0
2296,21,Person,Adult,Employee,<=50K,0.0
2297,22,Person,Adult,Employee,<=50K,0.0
2298,31,Person,Adult,Employee,<=50K,0.0
2299,41,Person,Adult,Employee,<=50K,0.0
2300,[25-26],Person,Adult,Employee,<=50K,0.0
2301,[43-44],Person,Adult,Employee,<=50K,0.0
2302,45,Person,Adult,Employee,<=50K,0.0
2303,26,Person,Adult,Employee,<=50K,0.0
2304,[78-90],Person,Adult,Employee,<=50K,0.0
2305,45,Person,Adult,Employee,>50K,0.0
2306,30,Person,Adult,Employee,>50K,0.0
2307,42,Person,Adult,Employee,<=50K,0.0
2308,[20-21],Person,Adult,Employee,<=50K,0.0
2309,53,Person,Adult,Employee,>50K,0.0
2310,[63-64],Person,Adult,Employee,<=50K,0.0
2311,56,Person,Adult,Employee,<=50K,0.0
2312,42,Person,Adult,Employee,>50K,0.0
2313,26,Person,Adult,Employee,>50K,0.0
2314,31,Person,Adult,Employee,<=50K,0.0
2315,40,Person,Adult,Employee,<=50K,0.0
2316,58,Person,Adult,Employee,<=50K,0.0
2317,41,Person,Adult,Employee,<=50K,0.0
2318,58,Person,Adult,Employee,<=50K,0.0
2319,62,Person,Adult,Employee,>50K,0.0
2320,[64-65],Person,Adult,Employee,>50K,0.0
2321,40,Person,Adult,Employee,<=50K,0.0
2322,45,Person,Adult,Employee,>50K,0.0
2323,22,Person,Adult,Employee,<=50K,0.0
2324,23,Person,Adult,Employee,<=50K,0.0
2325,[63-64],Person,Adult,Employee,>50K,0.0
2326,39,Person,Adult,Employee,>50K,0.0
2327,37,Person,Adult,Employee,<=50K,0.0
2328,25,Person,Adult,Employee,<=50K,0.0
2329,56,Person,Adult,Employee,<=50K,0.0
2330,32,Person,Adult,Employee,<=50K,0.0
2331,[52-53],Person,Adult,Employee,>50K,0.0
2332,32,Person,Adult,Employee,<=50K,0.0
2333,23,Person,Adult,Employee,>50K,0.0
2334,35,Person,Adult,Employee,<=50K,0.0
2335,51,Person,Adult,Employee,>50K,0.0
2336,[18-19],Person,Adult,Employee,<=50K,0.0
2337,41,Person,Adult,Employee,<=50K,0.0
2338,22,Person,Adult,Employee,<=50K,0.0
2339,23,Person,Adult,Employee,<=50K,0.0
2340,36,Person,Adult,Employee,>50K,0.0
2341,[27-28],Person,Adult,Employee,<=50K,0.0
2342,45,Person,Adult,Employee,<=50K,0.0
2343,23,Person,Adult,Employee,<=50K,0.0
2344,21,Person,Adult,Employee,<=50K,0.0
2345,[43-44],Person,Adult,Employee,>50K,0.0
2346,29,Person,Adult,Employee,>50K,0.0
2347,36,Person,Adult,Employee,<=50K,0.0
2348,18,Person,Adult,Employee,<=50K,0.0
2349,62,Person,Adult,Employee,>50K,0.0
2350,[24-25],Person,Adult,Employee,<=50K,0.0
2351,34,Person,Adult,Employee,<=50K,0.0
2352,31,Person,Adult,Employee,>50K,0.0
2353,[36-37],Person,Adult,Employee,>50K,0.0
2354,33,Person,Adult,Employee,<=50K,0.0
2355,22,Person,Adult,Employee,<=50K,0.0
2356,28,Person,Adult,Employee,<=50K,0.0
2357,22,Person,Adult,Employee,<=50K,0.0
2358,[46-47],Person,Adult,Employee,>50K,0.0
2359,[66-68],Person,Adult,Employee,<=50K,0.0
2360,20,Person,Adult,Employee,<=50K,0.0
2361,34,Person,Adult,Employee,<=50K,0.0
2362,26,Person,Adult,Employee,>50K,0.0
2363,36,Person,Adult,Employee,>50K,0.0
2364,28,Person,Adult,Employee,<=50K,0.0
2365,22,Person,Adult,Employee,<=50K,0.0
2366,47,Person,Adult,Employee,<=50K,0.0
2367,33,Person,Adult,Employee,<=50K,0.0
2368,34,Person,Adult,Employee,>50K,0.0
2369,25,Person,Adult,Employee,<=50K,0.0
2370,[36-37],Person,Adult,Employee,<=50K,0.0
2371,36,Person,Adult,Employee,<=50K,0.0
2372,[61-62],Person,Adult,Employee,<=50K,0.0
2373,[72-74],Person,Adult,Employee,<=50K,0.0
2374,[56-58],Person,Adult,Employee,<=50K,0.0
2375,55,Person,Adult,Employee,<=50K,0.0
2376,20,Person,Adult,Employee,<=50K,0.0
2377,[43-44],Person,Adult,Employee,<=50K,0.0
2378,[53-54],Person,Adult,Employee,>50K,0.0
2379,25,Person,Adult,Employee,<=50K,0.0
2380,42,Person,Adult,Employee,<=50K,0.0
2381,23,Person,Adult,Employee,<=50K,0.0
2382,17,Person,Adult,Employee,<=50K,0.0
2383,39,Person,Adult,Employee,<=50K,0.0
2384,[63-64],Person,Adult,Employee,<=50K,0.0
2385,19,Person,Adult,Employee,<=50K,0.0
2386,56,Person,Adult,Employee,>50K,0.0
2387,33,Person,Adult,Employee,>50K,0.0
2388,37,Person,Adult,Employee,<=50K,0.0
2389,27,Person,Adult,Employee,<=50K,0.0
2390,36,Person,Adult,Employee,<=50K,0.0
2391,30,Person,Adult,Employee,>50K,0.0
2392,22,Person,Adult,Employee,<=50K,0.0
2393,[35-36],Person,Adult,Employee,<=50K,0.0
2394,20,Person,Adult,Employee,<=50K,0.0
2395,[17-18],Person,Adult,Employee,<=50K,0.0
2396,25,Person,Adult,Employee,<=50K,0.0
2397,53,Person,Adult,Employee,>50K,0.0
2398,21,Person,Adult,Employee,<=50K,0.0
2399,19,Person,Adult,Employee,<=50K,0.0
2400,34,Person,Adult,Employee,<=50K,0.0
2401,32,Person,Adult,Employee,<=50K,0.0
2402,20,Person,Adult,Employee,<=50K,0.0
2403,[69-72],Person,Adult,Employee,<=50K,0.0
2404,57,Person,Adult,Employee,>50K,0.0
2405,54,Person,Adult,Employee,<=50K,0.0
2406,34,Person,Adult,Employee,<=50K,0.0
2407,[47-48],Person,Adult,Employee,>50K,0.0
2408,42,Person,Adult,Employee,<=50K,0.0
2409,45,Person,Adult,Employee,<=50K,0.0
2410,27,Person,Adult,Employee,<=50K,0.0
2411,51,Person,Adult,Employee,<=50K,0.0
2412,36,Person,Adult,Employee,<=50K,0.0
2413,33,Person,Adult,Employee,<=50K,0.0
2414,50,Person,Adult,Employee,<=50K,0.0
2415,44,Person,Adult,Employee,>50K,0.0
2416,[38-39],Person,Adult,Employee,>50K,0.0
2417,[54-55],Person,Adult,Employee,<=50K,0.0
2418,24,Person,Adult,Employee,<=50K,0.0
2419,35,Person,Adult,Employee,<=50K,0.0
2420,32,Person,Adult,Employee,<=50K,0.0
2421,[65-66],Person,Adult,Employee,>50K,0.0
2422,[68-69],Person,Adult,Employee,<=50K,0.0
2423,29,Person,Adult,Employee,<=50K,0.0
2424,24,Person,Adult,Employee,<=50K,0.0
2425,[61-62],Person,Adult,Employee,<=50K,0.0
2426,34,Person,Adult,Employee,>50K,0.0
2427,55,Person,Adult,Employee,>50K,0.0
2428,20,Person,Adult,Employee,<=50K,0.0
2429,41,Person,Adult,Employee,<=50K,0.0
2430,36,Person,Adult,Employee,<=50K,0.0
2431,[59-60],Person,Adult,Employee,>50K,0.0
2432,[60-61],Person,Adult,Employee,>50K,0.0
2433,35,Person,Adult,Employee,<=50K,0.0
2434,42,Person,Adult,Employee,>50K,0.0
2435,26,Person,Adult,Employee,<=50K,0.0
2436,44,Person,Adult,Employee,<=50K,0.0
2437,31,Person,Adult,Employee,<=50K,0.0
2438,[38-39],Person,Adult,Employee,<=50K,0.0
2439,20,Person,Adult,Employee,<=50K,0.0
2440,[31-32],Person,Adult,Employee,<=50K,0.0
2441,32,Person,Adult,Employee,<=50K,0.0
2442,[61-62],Person,Adult,Employee,<=50K,0.0
2443,[53-54],Person,Adult,Employee,<=50K,0.0
2444,23,Person,Adult,Employee,<=50K,0.0
2445,19,Person,Adult,Employee,<=50K,0.0
2446,31,Person,Adult,Employee,<=50K,0.0
2447,35,Person,Adult,Employee,<=50K,0.0
2448,29,Person,Adult,Employee,<=50K,0.0
2449,29,Person,Adult,Employee,<=50K,0.0
2450,25,Person,Adult,Employee,<=50K,0.0
2451,46,Person,Adult,Employee,<=50K,0.0
2452,35,Person,Adult,Employee,<=50K,0.0
2453,20,Person,Adult,Employee,<=50K,0.0
2454,24,Person,Adult,Employee,<=50K,0.0
2455,48,Person,Adult,Employee,<=50K,0.0
2456,37,Person,Adult,Employee,<=50K,0.0
2457,[60-61],Person,Adult,Employee,<=50K,0.0
2458,[39-40],Person,Adult,Employee,<=50K,0.0
2459,29,Person,Adult,Employee,<=50K,0.0
2460,31,Person,Adult,Employee,<=50K,0.0
2461,38,Person,Adult,Employee,>50K,0.0
2462,26,Person,Adult,Employee,<=50K,0.0
2463,64,Person,Adult,Employee,>50K,0.0
2464,[45-46],Person,Adult,Employee,<=50K,0.0
2465,[68-69],Person,Adult,Employee,<=50K,0.0
2466,39,Person,Adult,Employee,>50K,0.0
2467,[47-48],Person,Adult,Employee,<=50K,0.0
2468,46,Person,Adult,Employee,<=50K,0.0
2469,42,Person,Adult,Employee,<=50K,0.0
2470,[39-40],Person,Adult,Employee,>50K,0.0
2471,50,Person,Adult,Employee,>50K,0.0
2472,24,Person,Adult,Employee,<=50K,0.0
2473,30,Person,Adult,Employee,>50K,0.0
2474,[38-39],Person,Adult,Employee,>50K,0.0
2475,29,Person,Adult,Employee,<=50K,0.0
2476,23,Person,Adult,Employee,<=50K,0.0
2477,21,Person,Adult,Employee,<=50K,0.0
2478,32,Person,Adult,Employee,<=50K,0.0
2479,[69-72],Person,Adult,Employee,<=50K,0.0
2480,[55-56],Person,Adult,Employee,<=50K,0.0
2481,41,Person,Adult,Employee,<=50K,0.0
2482,44,Person,Adult,Employee,>50K,0.0
2483,18,Person,Adult,Employee,<=50K,0.0
2484,[72-74],Person,Adult,Employee,<=50K,0.0
2485,40,Person,Adult,Employee,>50K,0.0
2486,27,Person,Adult,Employee,<=50K,0.0
2487,[74-78],Person,Adult,Employee,<=50K,0.0
2488,[55-56],Person,Adult,Employee,<=50K,0.0
2489,52,Person,Adult,Employee,<=50K,0.0
2490,54,Person,Adult,Employee,<=50K,0.0
