id,age,race,sex,workclass,income,max_age,min_age,Cluster
2156,66,White,Male,?,<=50K,66,66,Cluster 87
1970,45,Asian-Pac-Islander,Male,Self-emp-not-inc,>50K,45,45,Cluster 88
147,22,White,Male,Private,<=50K,22,22,Cluster 121
10,42,White,Male,Private,>50K,42,42,Cluster 216
1519,25,White,Male,Private,<=50K,25,25,Cluster 221
3070,48,Black,Female,Private,<=50K,48,48,Cluster 225
3407,31,Amer-Indian-Eskimo,Male,Private,<=50K,31,31,Cluster 283
3018,55,White,Male,Federal-gov,>50K,55,55,Cluster 404
3962,62,White,Male,Self-emp-not-inc,<=50K,62,62,Cluster 444
4875,50,White,Female,Private,>50K,50,50,Cluster 446
471,60,White,Male,Private,>50K,60,60,Cluster 634
2106,17,White,Male,?,<=50K,17,17,Cluster 649
4481,30,Asian-Pac-Islander,Male,Private,<=50K,30,30,Cluster 813
2561,39,White,Female,Private,>50K,39,39,Cluster 835
4670,38,White,Male,Local-gov,>50K,38,38,Cluster 899
3608,41,White,Male,Self-emp-not-inc,<=50K,41,41,Cluster 910
4048,50,White,Female,Private,<=50K,50,50,Cluster 917
4565,33,White,Female,Private,<=50K,33,33,Cluster 985
4618,32,Asian-Pac-Islander,Male,Federal-gov,<=50K,32,32,Cluster 1080
4321,26,White,Male,Private,<=50K,26,26,Cluster 1156
1448,44,White,Male,Self-emp-not-inc,<=50K,44,44,Cluster 1209
4894,30,White,Female,Private,<=50K,30,30,Cluster 1309
4706,40,White,Female,Private,<=50K,40,40,Cluster 1333
2269,44,White,Male,Private,<=50K,44,44,Cluster 1372
4931,34,White,Male,Local-gov,<=50K,34,34,Cluster 1463
4309,35,White,Male,Self-emp-not-inc,<=50K,35,35,Cluster 1499
4465,73,White,Male,?,<=50K,73,73,Cluster 49
896,40,White,Male,Private,<=50K,40,40,Cluster 118
1524,20,White,Female,Private,<=50K,20,20,Cluster 192
4483,26,Black,Female,Private,<=50K,26,26,Cluster 224
4797,29,Black,Female,Private,<=50K,29,29,Cluster 273
3872,30,Black,Male,Local-gov,<=50K,30,30,Cluster 292
3582,31,White,Male,Private,<=50K,31,31,Cluster 293
3130,64,White,Female,Federal-gov,>50K,64,64,Cluster 426
4034,21,Black,Male,Private,<=50K,21,21,Cluster 472
2512,70,White,Female,Private,<=50K,70,70,Cluster 483
2695,27,White,Male,Private,<=50K,27,27,Cluster 491
2758,22,White,Male,Private,<=50K,22,22,Cluster 515
1244,65,White,Male,Self-emp-not-inc,>50K,65,65,Cluster 517
1379,65,White,Male,Private,>50K,65,65,Cluster 533
4125,25,White,Male,Private,<=50K,25,25,Cluster 597
2700,40,White,Female,State-gov,<=50K,40,40,Cluster 854
607,51,White,Male,Private,>50K,51,51,Cluster 867
13,23,White,Female,Private,<=50K,23,23,Cluster 1008
4579,48,White,Female,Private,<=50K,48,48,Cluster 1035
1225,38,White,Male,Private,>50K,38,38,Cluster 1045
854,26,White,Female,Private,<=50K,26,26,Cluster 1138
4214,30,White,Male,Private,<=50K,30,30,Cluster 1278
3154,56,White,Male,Federal-gov,>50K,56,56,Cluster 1285
992,41,White,Male,Private,<=50K,41,41,Cluster 1304
3284,40,White,Female,Private,<=50K,40,40,Cluster 1380
133,38,White,Male,Self-emp-not-inc,<=50K,38,38,Cluster 1453
1938,35,White,Female,Private,<=50K,35,35,Cluster 1499
848,37,White,Male,Private,>50K,37,37,Cluster 1636
2993,49,White,Female,Private,<=50K,49,49,Cluster 66
372,17,White,Male,Private,<=50K,17,17,Cluster 141
3257,44,White,Male,Private,>50K,44,44,Cluster 156
3358,24,White,Female,Private,<=50K,24,24,Cluster 206
1542,62,White,Male,Private,<=50K,62,62,Cluster 259
3956,30,White,Female,Private,<=50K,30,30,Cluster 278
4019,72,White,Male,?,>50K,73,72,Cluster 437
1153,24,White,Male,?,<=50K,24,24,Cluster 543
4386,64,White,Male,Private,<=50K,64,64,Cluster 551
3706,43,White,Male,Private,<=50K,43,43,Cluster 603
1080,43,White,Female,State-gov,>50K,43,43,Cluster 770
1834,42,White,Female,State-gov,<=50K,42,42,Cluster 783
4434,52,White,Male,State-gov,>50K,52,52,Cluster 848
2670,49,White,Female,Private,>50K,49,49,Cluster 983
4752,23,White,Male,Private,<=50K,23,23,Cluster 1029
2869,25,White,Male,Self-emp-not-inc,<=50K,25,25,Cluster 1072
4054,27,White,Male,Private,>50K,27,27,Cluster 1186
2726,28,White,Female,Private,>50K,28,28,Cluster 1215
3535,21,White,Male,Private,<=50K,23,21,Cluster 1547
4241,22,White,Male,?,<=50K,22,22,Cluster 10
2231,59,White,Male,Self-emp-not-inc,>50K,59,59,Cluster 72
2840,38,White,Male,Private,<=50K,38,38,Cluster 100
2021,24,White,Female,Local-gov,<=50K,24,24,Cluster 115
1852,63,White,Male,?,<=50K,63,63,Cluster 167
185,37,White,Male,Federal-gov,>50K,37,37,Cluster 186
1077,27,Black,Female,Private,<=50K,27,27,Cluster 241
4619,27,White,Male,Private,>50K,27,27,Cluster 241
4713,20,White,Female,Private,<=50K,20,20,Cluster 304
3235,34,Black,Female,Private,<=50K,34,34,Cluster 331
255,58,White,Male,Private,<=50K,58,58,Cluster 334
4603,40,Black,Female,Private,<=50K,40,40,Cluster 399
423,32,White,Female,State-gov,>50K,32,32,Cluster 664
4646,45,Black,Male,Private,>50K,45,45,Cluster 749
2427,55,White,Male,Self-emp-inc,>50K,55,55,Cluster 773
4081,19,White,Male,?,<=50K,19,19,Cluster 788
4654,30,White,Male,Private,<=50K,30,30,Cluster 815
3931,20,White,Female,Private,<=50K,20,20,Cluster 833
2743,42,Black,Male,Private,<=50K,42,42,Cluster 846
3025,24,White,Female,Private,<=50K,24,24,Cluster 1043
3024,38,Black,Male,Private,<=50K,38,38,Cluster 1049
782,28,White,Female,Private,<=50K,28,28,Cluster 1207
409,28,White,Female,?,>50K,28,28,Cluster 1230
2784,43,White,Male,Federal-gov,>50K,43,43,Cluster 1234
1338,40,White,Male,Private,>50K,40,40,Cluster 1327
949,43,White,Male,Private,<=50K,43,43,Cluster 1357
822,31,White,Female,Private,<=50K,31,31,Cluster 1367
1152,40,White,Female,Private,<=50K,40,40,Cluster 1391
4946,38,White,Male,Local-gov,<=50K,38,38,Cluster 1546
3051,57,White,Male,Self-emp-inc,>50K,57,57,Cluster 84
3659,21,Black,Female,Private,<=50K,21,21,Cluster 101
378,23,White,Male,Private,<=50K,23,23,Cluster 159
1645,55,White,Female,Self-emp-not-inc,<=50K,55,55,Cluster 402
1088,29,White,Male,Private,<=50K,29,29,Cluster 458
1725,21,White,Female,Private,<=50K,21,21,Cluster 477
4289,66,White,Female,?,<=50K,66,66,Cluster 508
4126,65,White,Male,Local-gov,<=50K,65,65,Cluster 533
3098,24,White,Female,Local-gov,<=50K,24,24,Cluster 549
4008,64,White,Female,Private,<=50K,64,64,Cluster 552
1794,45,Asian-Pac-Islander,Female,Private,<=50K,45,45,Cluster 555
791,48,White,Male,Private,>50K,48,48,Cluster 628
1546,27,White,Male,Private,<=50K,27,27,Cluster 629
1605,46,White,Male,State-gov,<=50K,46,46,Cluster 696
340,45,Black,Male,Private,<=50K,45,45,Cluster 747
1364,51,White,Female,Private,<=50K,51,51,Cluster 891
1967,21,White,Male,Private,<=50K,21,21,Cluster 903
1975,33,White,Male,Private,<=50K,33,33,Cluster 921
3990,22,White,Male,Private,<=50K,22,22,Cluster 929
2542,34,Black,Male,Private,>50K,34,34,Cluster 972
3615,23,White,Male,Private,<=50K,23,23,Cluster 1037
1327,47,White,Male,Private,<=50K,47,47,Cluster 1060
3837,52,White,Male,Self-emp-inc,>50K,52,52,Cluster 1089
2302,45,White,Female,Private,<=50K,45,45,Cluster 1187
2839,28,White,Female,Private,<=50K,28,28,Cluster 1216
3429,46,White,Male,Self-emp-inc,<=50K,46,46,Cluster 1289
1129,41,White,Male,Self-emp-not-inc,<=50K,41,41,Cluster 1290
418,30,White,Female,Private,<=50K,30,30,Cluster 1302
2810,30,White,Female,Private,<=50K,30,30,Cluster 1329
931,42,White,Male,Private,<=50K,42,42,Cluster 1475
2340,36,Asian-Pac-Islander,Male,Private,>50K,36,36,Cluster 1642
3323,37,White,Male,Private,<=50K,37,37,Cluster 1657
686,34,White,Female,Private,<=50K,34,34,Cluster 327
1607,35,Black,Female,?,<=50K,35,35,Cluster 353
712,36,Black,Female,Private,<=50K,36,36,Cluster 374
1376,41,Black,Female,Private,<=50K,41,41,Cluster 390
1489,57,White,Female,Federal-gov,<=50K,57,57,Cluster 416
1281,52,White,Male,Private,<=50K,52,52,Cluster 572
450,17,White,Female,?,<=50K,17,17,Cluster 624
901,63,White,Male,Local-gov,<=50K,63,63,Cluster 633
2545,19,White,Female,?,<=50K,19,19,Cluster 754
2786,54,White,Female,Private,<=50K,54,54,Cluster 793
1685,20,White,Male,Self-emp-not-inc,<=50K,20,20,Cluster 856
1095,21,White,Male,Private,<=50K,21,21,Cluster 914
3215,22,White,Male,Private,<=50K,22,22,Cluster 922
365,22,White,Male,Private,<=50K,22,22,Cluster 924
3140,22,White,Male,Private,<=50K,22,22,Cluster 934
724,50,White,Male,Local-gov,>50K,50,50,Cluster 951
1678,24,White,Male,Private,<=50K,24,24,Cluster 1038
1316,24,White,Female,Private,<=50K,24,24,Cluster 1047
1572,44,White,Male,Private,>50K,44,44,Cluster 1214
4609,43,White,Female,Private,<=50K,43,43,Cluster 1249
2619,31,White,Male,Private,>50K,31,31,Cluster 1334
4839,31,White,Male,?,<=50K,31,31,Cluster 1353
1385,37,White,Male,Self-emp-not-inc,<=50K,37,37,Cluster 1514
778,34,White,Male,Private,<=50K,34,34,Cluster 1557
80,31,White,Male,Local-gov,<=50K,31,31,Cluster 1577
3876,30,White,Male,Private,<=50K,30,29,Cluster 1603
3191,39,White,Male,Private,>50K,39,39,Cluster 1639
4898,36,White,Male,Private,>50K,36,36,Cluster 1661
3189,59,Black,Female,Private,<=50K,59,59,Cluster 40
4985,27,Black,Male,Private,<=50K,27,27,Cluster 47
915,23,Black,Male,Private,<=50K,23,23,Cluster 174
163,44,Asian-Pac-Islander,Female,Self-emp-inc,<=50K,44,44,Cluster 218
2230,51,White,Male,Private,<=50K,51,51,Cluster 490
2237,60,White,Female,Private,>50K,60,60,Cluster 634
565,52,White,Male,Self-emp-not-inc,>50K,52,52,Cluster 845
2937,34,Black,Male,Private,<=50K,34,34,Cluster 861
1418,31,Black,Male,Private,>50K,31,31,Cluster 895
3150,55,White,Male,Self-emp-inc,<=50K,55,55,Cluster 978
1703,24,White,Male,Private,<=50K,24,24,Cluster 1066
4378,46,White,Male,Private,<=50K,46,46,Cluster 1135
3090,51,White,Male,Self-emp-not-inc,>50K,51,51,Cluster 1140
771,26,White,Female,Private,<=50K,26,26,Cluster 1147
1233,27,White,Female,Private,<=50K,27,27,Cluster 1194
3281,27,White,Male,Private,<=50K,27,27,Cluster 1206
4154,47,White,Male,Self-emp-inc,<=50K,47,47,Cluster 1251
16,34,Amer-Indian-Eskimo,Male,Private,<=50K,34,34,Cluster 1472
1734,35,White,Male,Private,<=50K,35,35,Cluster 1483
2400,34,White,Male,Private,<=50K,34,34,Cluster 1624
4974,37,White,Male,Private,<=50K,37,37,Cluster 1634
1949,29,White,Male,State-gov,<=50K,29,29,Cluster 3
2422,68,White,Female,Private,<=50K,68,68,Cluster 64
3481,59,White,Male,Private,>50K,59,59,Cluster 72
4136,23,Black,Female,Private,<=50K,23,23,Cluster 174
3029,22,White,Male,Private,<=50K,22,22,Cluster 203
1416,28,Asian-Pac-Islander,Male,State-gov,<=50K,28,28,Cluster 239
58,35,White,Male,Private,<=50K,35,35,Cluster 359
207,36,Black,Male,Private,>50K,36,36,Cluster 560
4571,58,White,Female,Private,<=50K,58,58,Cluster 662
348,30,White,Female,?,<=50K,30,30,Cluster 720
4022,19,White,Female,?,<=50K,19,19,Cluster 728
651,20,White,Male,Private,<=50K,20,20,Cluster 865
2357,22,White,Male,?,<=50K,22,22,Cluster 935
2687,49,White,Male,Private,<=50K,49,49,Cluster 997
3764,24,White,Male,Private,>50K,24,24,Cluster 1065
1885,27,White,Male,Local-gov,<=50K,27,27,Cluster 1186
1957,68,White,Male,Private,<=50K,70,68,Cluster 1218
1538,43,White,Male,Private,<=50K,43,43,Cluster 1245
960,42,White,Male,Private,>50K,42,42,Cluster 1269
4112,43,White,Male,Private,<=50K,43,43,Cluster 1328
2086,37,White,Male,Private,>50K,37,37,Cluster 1587
2377,43,Black,Female,Private,<=50K,43,43,Cluster 119
3779,63,White,Male,Private,<=50K,63,63,Cluster 165
723,29,White,Male,Private,<=50K,29,29,Cluster 246
2494,18,White,Male,Private,<=50K,18,18,Cluster 248
1798,28,Black,Male,Private,<=50K,28,28,Cluster 261
4283,31,Black,Female,Private,<=50K,31,31,Cluster 296
2318,58,White,Male,Self-emp-inc,<=50K,58,58,Cluster 339
1981,53,White,Female,Local-gov,<=50K,53,53,Cluster 396
1523,30,White,Female,Private,<=50K,30,30,Cluster 475
5000,58,White,Female,Local-gov,<=50K,58,58,Cluster 506
143,19,White,Male,Private,<=50K,19,19,Cluster 752
1839,30,White,Male,Private,<=50K,30,30,Cluster 781
4519,61,White,Male,Private,>50K,61,61,Cluster 946
4673,25,White,Female,Private,<=50K,25,25,Cluster 1075
2300,25,White,Female,Private,<=50K,25,25,Cluster 1112
4158,28,White,Male,Private,<=50K,28,28,Cluster 1207
3673,43,Other,Male,Private,<=50K,43,43,Cluster 1236
645,31,White,Male,Private,<=50K,31,31,Cluster 1362
395,34,White,Female,Private,<=50K,34,34,Cluster 1455
2043,41,White,Male,Private,<=50K,41,41,Cluster 1554
1469,24,White,Male,Private,<=50K,26,23,Cluster 1555
3930,46,White,Male,Private,>50K,46,46,Cluster 1573
4018,37,White,Male,?,<=50K,37,37,Cluster 1646
4422,53,White,Male,Private,>50K,53,53,Cluster 142
599,25,White,Male,Private,<=50K,25,25,Cluster 147
3036,61,White,Male,Private,>50K,61,61,Cluster 209
4880,42,Black,Male,State-gov,<=50K,42,42,Cluster 216
4832,56,White,Female,Private,<=50K,56,56,Cluster 309
3710,41,White,Female,Local-gov,<=50K,41,41,Cluster 382
172,28,White,Male,State-gov,<=50K,28,28,Cluster 480
4581,22,White,Male,Private,<=50K,22,22,Cluster 523
4909,44,White,Male,Local-gov,>50K,44,44,Cluster 525
4566,55,White,Male,Private,<=50K,55,55,Cluster 530
1386,45,White,Male,Private,<=50K,45,45,Cluster 555
3709,36,Asian-Pac-Islander,Male,Private,<=50K,36,36,Cluster 565
1899,25,White,Male,Private,<=50K,25,25,Cluster 594
2672,43,White,Male,Private,<=50K,43,43,Cluster 604
1473,28,White,Female,Local-gov,<=50K,28,28,Cluster 620
1195,19,White,Female,Private,<=50K,19,19,Cluster 742
2273,19,White,Female,Private,<=50K,19,19,Cluster 748
3910,33,Asian-Pac-Islander,Male,Self-emp-inc,>50K,33,33,Cluster 753
2278,42,White,Male,Private,<=50K,42,42,Cluster 783
3458,21,White,Female,Private,<=50K,21,21,Cluster 796
2713,20,White,Male,Private,<=50K,20,20,Cluster 838
814,22,White,Male,Private,<=50K,22,22,Cluster 943
2875,38,White,Female,Federal-gov,>50K,38,38,Cluster 964
119,55,White,Male,Private,<=50K,55,55,Cluster 970
4163,49,White,Male,Private,<=50K,49,49,Cluster 1001
2388,37,White,Male,Private,<=50K,37,37,Cluster 1019
3791,47,White,Male,Private,<=50K,47,47,Cluster 1107
3332,26,White,Male,Private,<=50K,26,26,Cluster 1134
54,50,White,Male,Federal-gov,>50K,50,50,Cluster 1158
4486,27,White,Female,Private,<=50K,27,27,Cluster 1186
3043,40,White,Male,?,<=50K,40,40,Cluster 1359
1169,88,White,Male,Self-emp-not-inc,<=50K,90,88,Cluster 9
2081,59,Black,Female,Local-gov,<=50K,59,59,Cluster 31
2531,21,White,Female,Private,<=50K,21,21,Cluster 101
4737,25,White,Male,Private,>50K,25,25,Cluster 144
3317,47,Black,Male,Local-gov,<=50K,47,47,Cluster 255
4254,44,Black,Female,Private,<=50K,44,44,Cluster 294
3948,42,Black,Female,?,<=50K,42,42,Cluster 357
927,37,White,Male,Private,<=50K,37,37,Cluster 384
4559,67,White,Male,State-gov,<=50K,67,67,Cluster 415
1188,65,White,Male,Private,<=50K,65,65,Cluster 529
4234,30,White,Female,Private,<=50K,30,30,Cluster 813
2132,41,White,Female,Local-gov,<=50K,41,41,Cluster 830
665,20,White,Female,Private,<=50K,20,20,Cluster 836
3775,49,White,Male,Self-emp-inc,>50K,49,49,Cluster 983
511,49,White,Male,Private,<=50K,49,49,Cluster 1212
364,43,White,Male,Private,>50K,43,43,Cluster 1338
1905,39,White,Male,Private,>50K,39,39,Cluster 1433
4956,65,White,Male,Local-gov,<=50K,65,65,Cluster 116
1827,22,White,Female,Self-emp-not-inc,>50K,22,22,Cluster 203
2785,61,Black,Male,Private,<=50K,61,61,Cluster 220
1060,45,White,Male,Private,>50K,45,45,Cluster 288
4104,21,White,Male,Private,<=50K,21,21,Cluster 350
3477,18,White,Male,Private,<=50K,18,18,Cluster 716
2071,45,White,Male,Private,<=50K,45,45,Cluster 736
757,54,White,Male,Private,>50K,54,54,Cluster 795
3927,52,White,Male,Private,>50K,52,52,Cluster 844
2294,52,White,Male,Private,>50K,52,52,Cluster 850
1103,39,White,Male,Self-emp-inc,<=50K,39,39,Cluster 994
498,23,White,Male,Private,<=50K,23,23,Cluster 1004
3223,25,White,Male,Self-emp-not-inc,<=50K,25,25,Cluster 1086
1013,50,White,Male,Private,>50K,50,50,Cluster 1163
4662,45,White,Male,Private,>50K,45,45,Cluster 1180
2550,43,White,Female,Private,<=50K,43,43,Cluster 1238
3254,30,White,Male,Private,<=50K,30,30,Cluster 1300
2652,43,White,Male,Private,<=50K,43,43,Cluster 1328
1162,51,White,Male,Private,<=50K,52,51,Cluster 1549
2179,37,White,Male,Private,>50K,37,37,Cluster 1587
1021,41,White,Male,Private,<=50K,41,41,Cluster 1615
2222,57,White,Female,State-gov,<=50K,57,57,Cluster 99
1329,24,Black,Female,Private,<=50K,24,24,Cluster 201
4650,48,Black,Female,Private,<=50K,48,48,Cluster 227
2215,64,White,Male,Self-emp-not-inc,<=50K,64,64,Cluster 328
1602,57,White,Female,State-gov,<=50K,57,57,Cluster 416
1913,52,White,Male,Self-emp-inc,<=50K,52,52,Cluster 432
1278,67,White,Male,Private,>50K,67,66,Cluster 445
4221,25,White,Female,Private,<=50K,25,25,Cluster 454
2734,49,White,Female,Self-emp-inc,<=50K,49,49,Cluster 466
1909,26,White,Male,Private,<=50K,26,26,Cluster 616
858,59,White,Male,Private,>50K,59,59,Cluster 647
2434,42,White,Male,State-gov,>50K,42,42,Cluster 802
3621,52,White,Female,Private,<=50K,52,52,Cluster 841
1872,31,Black,Male,Private,<=50K,31,31,Cluster 871
4273,22,White,Male,?,<=50K,22,22,Cluster 928
4011,22,White,Female,Private,<=50K,22,22,Cluster 934
1888,55,White,Male,Self-emp-not-inc,>50K,55,55,Cluster 969
2756,24,White,Female,Private,<=50K,24,24,Cluster 1068
289,25,White,Female,Private,<=50K,25,25,Cluster 1082
1583,29,White,Male,Private,<=50K,29,29,Cluster 1250
4996,43,White,Female,Private,<=50K,43,43,Cluster 1258
2496,50,White,Male,Private,>50K,50,50,Cluster 1486
4551,38,White,Male,Self-emp-not-inc,>50K,38,38,Cluster 1586
4727,31,White,Male,Private,<=50K,31,30,Cluster 1605
3882,63,White,Female,Private,<=50K,63,63,Cluster 21
4760,76,Black,Female,Private,<=50K,76,76,Cluster 27
2487,75,Black,Male,?,<=50K,75,75,Cluster 52
1456,56,Black,Female,Private,<=50K,56,56,Cluster 98
3226,42,White,Male,Self-emp-not-inc,>50K,42,42,Cluster 202
4454,25,White,Female,Private,<=50K,25,25,Cluster 210
3259,19,White,Male,Private,<=50K,19,19,Cluster 314
422,17,White,Male,Private,<=50K,17,17,Cluster 381
2178,64,White,Female,Local-gov,<=50K,64,64,Cluster 423
3453,25,White,Female,State-gov,<=50K,25,25,Cluster 573
3839,45,Amer-Indian-Eskimo,Male,Self-emp-not-inc,<=50K,45,45,Cluster 600
2833,57,White,Male,Self-emp-not-inc,>50K,57,57,Cluster 727
4165,52,White,Female,Private,>50K,52,52,Cluster 842
4432,21,White,Female,Private,<=50K,21,21,Cluster 900
843,51,White,Male,Private,>50K,51,51,Cluster 906
2323,22,White,Male,Private,<=50K,22,22,Cluster 924
884,38,White,Male,Private,>50K,38,38,Cluster 960
4893,23,White,Female,Private,<=50K,23,23,Cluster 1029
293,29,White,Male,Local-gov,<=50K,29,29,Cluster 1393
2026,23,White,Female,?,<=50K,23,23,Cluster 162
2960,48,White,Male,Self-emp-inc,<=50K,48,48,Cluster 227
2848,26,Black,Female,?,<=50K,26,26,Cluster 240
3917,27,White,Male,?,<=50K,27,27,Cluster 249
174,27,White,Male,Private,<=50K,27,27,Cluster 447
676,22,White,Female,Private,<=50K,22,22,Cluster 522
1484,26,White,Male,Private,<=50K,26,26,Cluster 591
917,43,Asian-Pac-Islander,Female,Private,<=50K,43,43,Cluster 603
3471,63,White,Male,Private,<=50K,63,63,Cluster 633
3202,28,White,Male,Private,<=50K,28,28,Cluster 681
3847,29,White,Female,Private,<=50K,29,29,Cluster 739
4716,22,White,Male,Private,<=50K,22,22,Cluster 944
3639,22,White,Male,Private,<=50K,22,22,Cluster 956
2145,34,White,Male,Private,<=50K,34,34,Cluster 972
178,34,Black,Male,Private,<=50K,34,34,Cluster 989
2198,25,White,Female,Private,<=50K,25,25,Cluster 1086
2681,26,White,Male,Local-gov,<=50K,26,26,Cluster 1165
3488,44,White,Female,Private,<=50K,44,44,Cluster 1213
1871,40,White,Male,Private,<=50K,40,40,Cluster 1380
3664,32,White,Male,Private,>50K,32,32,Cluster 1385
895,42,White,Male,Self-emp-not-inc,>50K,42,42,Cluster 1475
4807,36,White,Male,Private,>50K,36,36,Cluster 1660
1646,71,White,Female,Self-emp-inc,>50K,71,71,Cluster 4
2508,59,White,Male,Self-emp-not-inc,<=50K,59,59,Cluster 78
4888,33,Black,Female,Federal-gov,<=50K,33,33,Cluster 120
2597,23,Black,Female,Private,<=50K,23,23,Cluster 159
4929,48,White,Male,State-gov,>50K,48,48,Cluster 225
1974,30,White,Male,Private,<=50K,30,30,Cluster 279
4438,56,White,Female,?,>50K,56,56,Cluster 309
559,34,White,Female,Private,<=50K,34,34,Cluster 338
1242,55,White,Female,Private,<=50K,55,55,Cluster 442
2003,66,White,Male,Self-emp-not-inc,<=50K,67,66,Cluster 445
25,59,White,Female,Private,<=50K,59,59,Cluster 658
3988,37,Asian-Pac-Islander,Male,Private,<=50K,37,37,Cluster 705
920,21,White,Male,Private,<=50K,21,21,Cluster 883
2733,25,White,Male,Private,<=50K,25,25,Cluster 1081
2462,26,White,Male,Self-emp-not-inc,<=50K,26,26,Cluster 1126
3721,46,White,Male,Private,<=50K,46,46,Cluster 1139
2501,27,White,Female,Private,<=50K,27,27,Cluster 1172
2085,28,White,Female,?,<=50K,28,28,Cluster 1231
4329,30,White,Male,Private,<=50K,30,30,Cluster 1282
2891,40,White,Female,Private,<=50K,40,40,Cluster 1406
2354,33,White,Male,Private,<=50K,33,33,Cluster 1428
2484,74,White,Male,Self-emp-not-inc,<=50K,74,74,Cluster 104
3464,17,White,Male,Self-emp-inc,<=50K,17,17,Cluster 141
1425,53,Black,Male,Federal-gov,<=50K,53,53,Cluster 148
1382,23,White,Male,Private,<=50K,23,23,Cluster 180
4794,58,Black,Male,Private,>50K,58,58,Cluster 284
1119,58,White,Female,Local-gov,>50K,58,58,Cluster 284
718,19,White,Female,State-gov,<=50K,19,19,Cluster 286
1362,52,White,Male,Private,>50K,52,52,Cluster 295
283,34,Black,Female,Private,<=50K,34,34,Cluster 338
1504,64,White,Male,Self-emp-inc,>50K,64,64,Cluster 590
1912,39,White,Male,Private,<=50K,39,39,Cluster 686
4712,45,White,Male,Federal-gov,<=50K,45,45,Cluster 744
86,53,White,Female,Private,<=50K,53,53,Cluster 803
4130,20,White,Female,Private,<=50K,20,20,Cluster 805
