id,DAYS_BIRTH,DAYS_EMPLOYED,OCCUPATION_TYPE,NAME_INCOME_TYPE,prediction
2555,-10406,-2774,Core staff,Working,1.0
2556,-10406,-2774,Core staff,Working,1.0
2557,-11052,-609,High skill tech staff,Working,0.0
2558,-11052,-609,High skill tech staff,Working,0.0
2559,-11052,-609,High skill tech staff,Working,0.0
2560,-12719,-1218,Managers,Commercial associate,0.0
2561,-16978,-821,"",Commercial associate,1.0
2562,-16978,-821,"",Commercial associate,1.0
2563,-16978,-821,"",Commercial associate,1.0
2564,-16978,-821,"",Commercial associate,1.0
2565,-16978,-821,"",Commercial associate,1.0
2566,-16978,-821,"",Commercial associate,1.0
2567,-16978,-821,"",Commercial associate,1.0
2568,-16978,-821,"",Commercial associate,1.0
2569,-16978,-821,"",Commercial associate,1.0
2570,-12774,-517,High skill tech staff,Working,1.0
2571,-14522,-1552,Laborers,Commercial associate,0.0
2572,-14522,-1552,Laborers,Commercial associate,0.0
2573,-14522,-1552,Laborers,Commercial associate,0.0
2574,-14522,-1552,Laborers,Commercial associate,0.0
2575,-14522,-1552,Laborers,Commercial associate,0.0
2576,-14522,-1552,Laborers,Commercial associate,0.0
2577,-14522,-1552,Laborers,Commercial associate,0.0
2578,-14522,-1552,Laborers,Commercial associate,0.0
2579,-14522,-1552,Laborers,Commercial associate,0.0
2580,-14522,-1552,Laborers,Commercial associate,0.0
2581,-14522,-1552,Laborers,Commercial associate,0.0
2582,-15021,-6879,High skill tech staff,Working,1.0
2583,-15021,-6879,High skill tech staff,Working,1.0
2584,-15021,-6879,High skill tech staff,Working,1.0
2585,-15021,-6879,High skill tech staff,Working,1.0
2586,-15021,-6879,High skill tech staff,Working,1.0
2587,-15021,-6879,High skill tech staff,Working,1.0
2588,-12325,-187,Core staff,Commercial associate,0.0
2589,-12325,-187,Core staff,Commercial associate,0.0
2590,-12325,-187,Core staff,Commercial associate,0.0
2591,-12325,-187,Core staff,Commercial associate,0.0
2592,-12325,-187,Core staff,Commercial associate,0.0
2593,-12325,-187,Core staff,Commercial associate,0.0
2594,-12325,-187,Core staff,Commercial associate,0.0
2595,-12325,-187,Core staff,Commercial associate,0.0
2596,-12325,-187,Core staff,Commercial associate,0.0
2597,-12325,-187,Core staff,Commercial associate,0.0
2598,-11009,-366,Laborers,Working,0.0
2599,-18545,-425,Laborers,Working,0.0
2600,-11454,-1678,Cooking staff,Working,1.0
2601,-11454,-1678,Cooking staff,Working,1.0
2602,-11454,-1678,Cooking staff,Working,1.0
2603,-11454,-1678,Cooking staff,Working,1.0
2604,-11454,-1678,Cooking staff,Working,1.0
2605,-11454,-1678,Cooking staff,Working,1.0
2606,-11454,-1678,Cooking staff,Working,1.0
2607,-11454,-1678,Cooking staff,Working,1.0
2608,-11454,-1678,Cooking staff,Working,1.0
2609,-11454,-1678,Cooking staff,Working,1.0
2610,-17383,-4692,Medicine staff,Working,1.0
2611,-15532,-1587,High skill tech staff,Commercial associate,1.0
2612,-13156,-1917,Laborers,Working,1.0
2613,-13156,-1917,Laborers,Working,1.0
2614,-13156,-1917,Laborers,Working,1.0
2615,-13156,-1917,Laborers,Working,1.0
2616,-13156,-1917,Laborers,Working,1.0
2617,-11938,-2162,Accountants,Commercial associate,0.0
2618,-11938,-2162,Accountants,Commercial associate,0.0
2619,-11938,-2162,Accountants,Commercial associate,0.0
2620,-11938,-2162,Accountants,Commercial associate,0.0
2621,-11938,-2162,Accountants,Commercial associate,0.0
2622,-11938,-2162,Accountants,Commercial associate,0.0
2623,-20359,365243,"",Pensioner,0.0
2624,-20359,365243,"",Pensioner,0.0
2625,-20359,365243,"",Pensioner,0.0
2626,-20359,365243,"",Pensioner,0.0
2627,-20359,365243,"",Pensioner,0.0
2628,-20359,365243,"",Pensioner,0.0
2629,-20359,365243,"",Pensioner,0.0
2630,-8993,-152,Medicine staff,Working,1.0
2631,-8993,-152,Medicine staff,Working,1.0
2632,-8993,-152,Medicine staff,Working,1.0
2633,-10190,-279,"",Working,1.0
2634,-10190,-279,"",Working,1.0
2635,-10190,-279,"",Working,1.0
2636,-10190,-279,"",Working,1.0
2637,-10190,-279,"",Working,1.0
2638,-10190,-279,"",Working,1.0
2639,-10190,-279,"",Working,1.0
2640,-10190,-279,"",Working,1.0
2641,-10190,-279,"",Working,1.0
2642,-11961,-2131,Sales staff,Working,1.0
2643,-10981,-1766,Laborers,Commercial associate,1.0
2644,-18233,-425,"",State servant,1.0
2645,-18233,-425,"",State servant,1.0
2646,-18233,-425,"",State servant,1.0
2647,-18233,-425,"",State servant,1.0
2648,-18233,-425,"",State servant,1.0
2649,-18233,-425,"",State servant,1.0
2650,-18233,-425,"",State servant,1.0
2651,-18233,-425,"",State servant,1.0
2652,-18233,-425,"",State servant,1.0
2653,-18233,-425,"",State servant,1.0
2654,-18233,-425,"",State servant,1.0
2655,-18233,-425,"",State servant,1.0
2656,-18233,-425,"",State servant,1.0
2657,-9545,-156,Laborers,Working,0.0
2658,-9545,-156,Laborers,Working,0.0
2659,-13534,-2557,Laborers,Working,1.0
2660,-13534,-2557,Laborers,Working,1.0
2661,-13534,-2557,Laborers,Working,1.0
2662,-13095,-217,Laborers,Working,1.0
2663,-13095,-217,Laborers,Working,1.0
2664,-13095,-217,Laborers,Working,1.0
2665,-13095,-217,Laborers,Working,1.0
2666,-16949,-1371,Managers,Commercial associate,0.0
2667,-16949,-1371,Managers,Commercial associate,0.0
2668,-16949,-1371,Managers,Commercial associate,0.0
2669,-16949,-1371,Managers,Commercial associate,0.0
2670,-16949,-1371,Managers,Commercial associate,0.0
2671,-16949,-1371,Managers,Commercial associate,0.0
2672,-16949,-1371,Managers,Commercial associate,0.0
2673,-16949,-1371,Managers,Commercial associate,0.0
2674,-16949,-1371,Managers,Commercial associate,0.0
2675,-16949,-1371,Managers,Commercial associate,0.0
2676,-16949,-1371,Managers,Commercial associate,0.0
2677,-20940,365243,"",Pensioner,0.0
2678,-20940,365243,"",Pensioner,0.0
2679,-20940,365243,"",Pensioner,0.0
2680,-20940,365243,"",Pensioner,0.0
2681,-20940,365243,"",Pensioner,0.0
2682,-20940,365243,"",Pensioner,0.0
2683,-20940,365243,"",Pensioner,0.0
2684,-10328,-1156,Laborers,Working,1.0
2685,-10328,-1156,Laborers,Working,1.0
2686,-10328,-1156,Laborers,Working,1.0
2687,-10328,-1156,Laborers,Working,1.0
2688,-10328,-1156,Laborers,Working,1.0
2689,-10328,-1156,Laborers,Working,1.0
2690,-10328,-1156,Laborers,Working,1.0
2691,-10328,-1156,Laborers,Working,1.0
2692,-10328,-1156,Laborers,Working,1.0
2693,-22815,365243,"",Pensioner,0.0
2694,-22815,365243,"",Pensioner,0.0
2695,-21583,365243,"",Pensioner,0.0
2696,-21583,365243,"",Pensioner,0.0
2697,-12952,-1587,Core staff,Working,1.0
2698,-12952,-1587,Core staff,Working,1.0
2699,-12952,-1587,Core staff,Working,1.0
2700,-20425,-5453,Sales staff,Working,1.0
2701,-22212,365243,"",Pensioner,0.0
2702,-22212,365243,"",Pensioner,0.0
2703,-22212,365243,"",Pensioner,0.0
2704,-22212,365243,"",Pensioner,0.0
2705,-22212,365243,"",Pensioner,0.0
2706,-22212,365243,"",Pensioner,0.0
2707,-22212,365243,"",Pensioner,0.0
2708,-22212,365243,"",Pensioner,0.0
2709,-22212,365243,"",Pensioner,0.0
2710,-22212,365243,"",Pensioner,0.0
2711,-22212,365243,"",Pensioner,0.0
2712,-12477,-456,Managers,Commercial associate,1.0
2713,-12477,-456,Managers,Commercial associate,1.0
2714,-12477,-456,Managers,Commercial associate,1.0
2715,-12477,-456,Managers,Commercial associate,1.0
2716,-12477,-456,Managers,Commercial associate,1.0
2717,-12477,-456,Managers,Commercial associate,1.0
2718,-12477,-456,Managers,Commercial associate,1.0
2719,-12477,-456,Managers,Commercial associate,1.0
2720,-12477,-456,Managers,Commercial associate,1.0
2721,-12477,-456,Managers,Commercial associate,1.0
2722,-12477,-456,Managers,Commercial associate,1.0
2723,-9130,-2105,High skill tech staff,Working,1.0
2724,-9130,-2105,High skill tech staff,Working,1.0
2725,-9130,-2105,High skill tech staff,Working,1.0
2726,-9130,-2105,High skill tech staff,Working,1.0
2727,-17743,-4205,"",Working,0.0
2728,-17743,-4205,"",Working,0.0
2729,-17743,-4205,"",Working,0.0
2730,-11720,-1191,Sales staff,Working,1.0
2731,-11720,-1191,Sales staff,Working,1.0
2732,-11720,-1191,Sales staff,Working,1.0
2733,-11720,-1191,Sales staff,Working,1.0
2734,-11720,-1191,Sales staff,Working,1.0
2735,-11720,-1191,Sales staff,Working,1.0
2736,-11720,-1191,Sales staff,Working,1.0
2737,-11720,-1191,Sales staff,Working,1.0
2738,-11720,-1191,Sales staff,Working,1.0
2739,-11720,-1191,Sales staff,Working,1.0
2740,-11720,-1191,Sales staff,Working,1.0
2741,-11720,-1191,Sales staff,Working,1.0
2742,-13100,-2013,"",Working,0.0
2743,-13100,-2013,"",Working,0.0
2744,-13100,-2013,"",Working,0.0
2745,-13100,-2013,"",Working,0.0
2746,-13100,-2013,"",Working,0.0
2747,-20282,365243,"",Pensioner,0.0
2748,-11177,-4205,Laborers,Working,1.0
2749,-11177,-4205,Laborers,Working,1.0
2750,-11177,-4205,Laborers,Working,1.0
2751,-11177,-4205,Laborers,Working,1.0
2752,-11177,-4205,Laborers,Working,1.0
2753,-9303,-852,Sales staff,Working,1.0
2754,-9303,-852,Sales staff,Working,1.0
2755,-9303,-852,Sales staff,Working,1.0
2756,-9303,-852,Sales staff,Working,1.0
2757,-9303,-852,Sales staff,Working,1.0
2758,-9303,-852,Sales staff,Working,1.0
2759,-9303,-852,Sales staff,Working,1.0
2760,-9303,-852,Sales staff,Working,1.0
2761,-9303,-852,Sales staff,Working,1.0
2762,-9303,-852,Sales staff,Working,1.0
2763,-18863,-1644,"",Commercial associate,1.0
2764,-13898,-609,Laborers,Commercial associate,0.0
2765,-20102,-1039,Laborers,Working,1.0
2766,-20102,-1039,Laborers,Working,1.0
2767,-20102,-1039,Laborers,Working,1.0
2768,-20102,-1039,Laborers,Working,1.0
2769,-9952,-1613,"",Working,0.0
2770,-9952,-1613,"",Working,0.0
2771,-9952,-1613,"",Working,0.0
2772,-9952,-1613,"",Working,0.0
2773,-9952,-1613,"",Working,0.0
2774,-9952,-1613,"",Working,0.0
2775,-9952,-1613,"",Working,0.0
2776,-9952,-1613,"",Working,0.0
2777,-9952,-1613,"",Working,0.0
2778,-9952,-1613,"",Working,0.0
2779,-9952,-1613,"",Working,0.0
2780,-9952,-1613,"",Working,0.0
2781,-9952,-1613,"",Working,0.0
2782,-9952,-1613,"",Working,0.0
2783,-9952,-1613,"",Working,0.0
2784,-9952,-1613,"",Working,0.0
2785,-9952,-1613,"",Working,0.0
2786,-9952,-1613,"",Working,0.0
2787,-9952,-1613,"",Working,0.0
2788,-9952,-1613,"",Working,0.0
2789,-9952,-1613,"",Working,0.0
2790,-9952,-1613,"",Working,0.0
2791,-9952,-1613,"",Working,0.0
2792,-9952,-1613,"",Working,0.0
2793,-9952,-1613,"",Working,0.0
2794,-9952,-1613,"",Working,0.0
2795,-9952,-1613,"",Working,0.0
2796,-9952,-1613,"",Working,0.0
2797,-14868,-3013,Security staff,Commercial associate,1.0
2798,-14868,-3013,Security staff,Commercial associate,1.0
2799,-14868,-3013,Security staff,Commercial associate,1.0
2800,-14868,-3013,Security staff,Commercial associate,1.0
2801,-22776,365243,"",Pensioner,0.0
2802,-22776,365243,"",Pensioner,0.0
2803,-10049,-1405,Sales staff,Working,0.0
2804,-10049,-1405,Sales staff,Working,0.0
2805,-10049,-1405,Sales staff,Working,0.0
2806,-10049,-1405,Sales staff,Working,0.0
2807,-10049,-1405,Sales staff,Working,0.0
2808,-11714,-1740,Core staff,Commercial associate,1.0
2809,-11714,-1740,Core staff,Commercial associate,1.0
2810,-11714,-1740,Core staff,Commercial associate,1.0
2811,-14917,-8157,Drivers,Working,1.0
2812,-14917,-8157,Drivers,Working,1.0
2813,-14917,-8157,Drivers,Working,1.0
2814,-12811,-4327,"",Working,1.0
2815,-12811,-4327,"",Working,1.0
2816,-12811,-4327,"",Working,1.0
2817,-12811,-4327,"",Working,1.0
2818,-12811,-4327,"",Working,1.0
2819,-14731,-4931,Laborers,Working,1.0
2820,-14731,-4931,Laborers,Working,1.0
2821,-14731,-4931,Laborers,Working,1.0
2822,-14731,-4931,Laborers,Working,1.0
2823,-14731,-4931,Laborers,Working,1.0
2824,-14731,-4931,Laborers,Working,1.0
2825,-14731,-4931,Laborers,Working,1.0
2826,-20135,365243,"",Pensioner,0.0
2827,-20135,365243,"",Pensioner,0.0
2828,-20135,365243,"",Pensioner,0.0
2829,-20135,365243,"",Pensioner,0.0
2830,-11445,-3657,Core staff,Working,1.0
2831,-19452,-1218,Sales staff,Working,0.0
2832,-19452,-1218,Sales staff,Working,0.0
2833,-19452,-1218,Sales staff,Working,0.0
2834,-19452,-1218,Sales staff,Working,0.0
2835,-19452,-1218,Sales staff,Working,0.0
2836,-19452,-1218,Sales staff,Working,0.0
2837,-19452,-1218,Sales staff,Working,0.0
2838,-19205,-1552,"",Working,0.0
2839,-19205,-1552,"",Working,0.0
2840,-19205,-1552,"",Working,0.0
2841,-19205,-1552,"",Working,0.0
2842,-19205,-1552,"",Working,0.0
2843,-19205,-1552,"",Working,0.0
2844,-19205,-1552,"",Working,0.0
2845,-19205,-1552,"",Working,0.0
2846,-19205,-1552,"",Working,0.0
2847,-15812,-4231,Accountants,Commercial associate,1.0
2848,-15812,-4231,Accountants,Commercial associate,1.0
2849,-15812,-4231,Accountants,Commercial associate,1.0
2850,-15812,-4231,Accountants,Commercial associate,1.0
2851,-15812,-4231,Accountants,Commercial associate,1.0
2852,-22204,365243,"",Pensioner,0.0
2853,-22204,365243,"",Pensioner,0.0
2854,-22204,365243,"",Pensioner,0.0
2855,-22204,365243,"",Pensioner,0.0
2856,-22204,365243,"",Pensioner,0.0
2857,-22204,365243,"",Pensioner,0.0
2858,-22204,365243,"",Pensioner,0.0
2859,-22204,365243,"",Pensioner,0.0
2860,-17836,-2561,Security staff,Working,1.0
2861,-17836,-2561,Security staff,Working,1.0
2862,-18090,-5570,High skill tech staff,Working,1.0
2863,-18090,-5570,High skill tech staff,Working,1.0
2864,-18090,-5570,High skill tech staff,Working,1.0
2865,-18090,-5570,High skill tech staff,Working,1.0
2866,-18090,-5570,High skill tech staff,Working,1.0
2867,-18090,-5570,High skill tech staff,Working,1.0
2868,-18090,-5570,High skill tech staff,Working,1.0
2869,-9621,-126,Core staff,Working,0.0
2870,-9621,-126,Core staff,Working,0.0
2871,-9621,-126,Core staff,Working,0.0
2872,-19686,-1131,Laborers,Working,1.0
2873,-19686,-1131,Laborers,Working,1.0
2874,-19686,-1131,Laborers,Working,1.0
2875,-19686,-1131,Laborers,Working,1.0
2876,-19686,-1131,Laborers,Working,1.0
2877,-19686,-1131,Laborers,Working,1.0
2878,-19686,-1131,Laborers,Working,1.0
2879,-19686,-1131,Laborers,Working,1.0
2880,-19686,-1131,Laborers,Working,1.0
2881,-10091,-1525,"",Commercial associate,1.0
2882,-10091,-1525,"",Commercial associate,1.0
2883,-10091,-1525,"",Commercial associate,1.0
2884,-10091,-1525,"",Commercial associate,1.0
2885,-21881,365243,"",Pensioner,0.0
2886,-13297,-762,Sales staff,Commercial associate,0.0
2887,-13297,-762,Sales staff,Commercial associate,0.0
2888,-13297,-762,Sales staff,Commercial associate,0.0
2889,-13297,-762,Sales staff,Commercial associate,0.0
2890,-13297,-762,Sales staff,Commercial associate,0.0
2891,-13297,-762,Sales staff,Commercial associate,0.0
2892,-20681,365243,"",Pensioner,0.0
2893,-20681,365243,"",Pensioner,0.0
2894,-20681,365243,"",Pensioner,0.0
2895,-20681,365243,"",Pensioner,0.0
2896,-19569,-2013,Sales staff,Commercial associate,0.0
2897,-19569,-2013,Sales staff,Commercial associate,0.0
2898,-19569,-2013,Sales staff,Commercial associate,0.0
2899,-13177,-1678,Sales staff,Working,0.0
2900,-13177,-1678,Sales staff,Working,0.0
2901,-13177,-1678,Sales staff,Working,0.0
2902,-13177,-1678,Sales staff,Working,0.0
2903,-11719,-2866,"",Commercial associate,1.0
2904,-11719,-2866,"",Commercial associate,1.0
2905,-11719,-2866,"",Commercial associate,1.0
2906,-11719,-2866,"",Commercial associate,1.0
2907,-11719,-2866,"",Commercial associate,1.0
2908,-11719,-2866,"",Commercial associate,1.0
2909,-11719,-2866,"",Commercial associate,1.0
2910,-11719,-2866,"",Commercial associate,1.0
2911,-11719,-2866,"",Commercial associate,1.0
2912,-11719,-2866,"",Commercial associate,1.0
2913,-11719,-2866,"",Commercial associate,1.0
2914,-21788,365243,"",Pensioner,0.0
2915,-21788,365243,"",Pensioner,0.0
2916,-12044,-2805,Sales staff,Working,1.0
2917,-12044,-2805,Sales staff,Working,1.0
2918,-12044,-2805,Sales staff,Working,1.0
2919,-13207,-766,Low-skill Laborers,Working,1.0
2920,-19911,-126,Cooking staff,Working,0.0
2921,-19911,-126,Cooking staff,Working,0.0
2922,-19911,-126,Cooking staff,Working,0.0
2923,-15170,-7979,High skill tech staff,Commercial associate,1.0
2924,-15170,-7979,High skill tech staff,Commercial associate,1.0
2925,-15170,-7979,High skill tech staff,Commercial associate,1.0
2926,-15170,-7979,High skill tech staff,Commercial associate,1.0
2927,-15170,-7979,High skill tech staff,Commercial associate,1.0
2928,-15170,-7979,High skill tech staff,Commercial associate,1.0
2929,-15170,-7979,High skill tech staff,Commercial associate,1.0
2930,-15170,-7979,High skill tech staff,Commercial associate,1.0
2931,-15170,-7979,High skill tech staff,Commercial associate,1.0
2932,-15170,-7979,High skill tech staff,Commercial associate,1.0
2933,-15170,-7979,High skill tech staff,Commercial associate,1.0
2934,-15170,-7979,High skill tech staff,Commercial associate,1.0
2935,-15170,-7979,High skill tech staff,Commercial associate,1.0
2936,-15170,-7979,High skill tech staff,Commercial associate,1.0
2937,-19780,-6849,Managers,Working,1.0
2938,-19780,-6849,Managers,Working,1.0
2939,-19780,-6849,Managers,Working,1.0
2940,-19780,-6849,Managers,Working,1.0
2941,-11945,-735,Laborers,Working,0.0
2942,-11945,-735,Laborers,Working,0.0
2943,-11945,-735,Laborers,Working,0.0
2944,-11945,-735,Laborers,Working,0.0
2945,-19270,-2531,Drivers,Commercial associate,0.0
2946,-19270,-2531,Drivers,Commercial associate,0.0
2947,-19270,-2531,Drivers,Commercial associate,0.0
2948,-14143,-275,Drivers,Commercial associate,1.0
2949,-14143,-275,Drivers,Commercial associate,1.0
2950,-14143,-275,Drivers,Commercial associate,1.0
2951,-14143,-275,Drivers,Commercial associate,1.0
2952,-14143,-275,Drivers,Commercial associate,1.0
2953,-14143,-275,Drivers,Commercial associate,1.0
2954,-12188,-3839,"",Working,1.0
2955,-12188,-3839,"",Working,1.0
2956,-19161,-3347,Security staff,Commercial associate,1.0
2957,-19161,-3347,Security staff,Commercial associate,1.0
2958,-19161,-3347,Security staff,Commercial associate,1.0
2959,-19161,-3347,Security staff,Commercial associate,1.0
2960,-19161,-3347,Security staff,Commercial associate,1.0
2961,-23594,365243,"",Pensioner,0.0
2962,-23594,365243,"",Pensioner,0.0
2963,-23594,365243,"",Pensioner,0.0
2964,-23594,365243,"",Pensioner,0.0
2965,-23594,365243,"",Pensioner,0.0
2966,-23594,365243,"",Pensioner,0.0
2967,-23594,365243,"",Pensioner,0.0
2968,-23594,365243,"",Pensioner,0.0
2969,-15581,-187,"",Working,0.0
2970,-15581,-187,"",Working,0.0
2971,-15581,-187,"",Working,0.0
2972,-15581,-187,"",Working,0.0
2973,-15581,-187,"",Working,0.0
2974,-14329,-6180,Laborers,Commercial associate,1.0
2975,-14329,-6180,Laborers,Commercial associate,1.0
2976,-14329,-6180,Laborers,Commercial associate,1.0
2977,-14329,-6180,Laborers,Commercial associate,1.0
2978,-14329,-6180,Laborers,Commercial associate,1.0
2979,-14329,-6180,Laborers,Commercial associate,1.0
2980,-15231,-8375,High skill tech staff,Working,1.0
2981,-15231,-8375,High skill tech staff,Working,1.0
2982,-15231,-8375,High skill tech staff,Working,1.0
2983,-15231,-8375,High skill tech staff,Working,1.0
2984,-15231,-8375,High skill tech staff,Working,1.0
2985,-15231,-8375,High skill tech staff,Working,1.0
2986,-15231,-8375,High skill tech staff,Working,1.0
2987,-15231,-8375,High skill tech staff,Working,1.0
2988,-15231,-8375,High skill tech staff,Working,1.0
2989,-15231,-8375,High skill tech staff,Working,1.0
2990,-15231,-8375,High skill tech staff,Working,1.0
2991,-15231,-8375,High skill tech staff,Working,1.0
2992,-15231,-8375,High skill tech staff,Working,1.0
2993,-15231,-8375,High skill tech staff,Working,1.0
2994,-15231,-8375,High skill tech staff,Working,1.0
2995,-15231,-8375,High skill tech staff,Working,1.0
2996,-15231,-8375,High skill tech staff,Working,1.0
2997,-15879,-1740,"",Working,0.0
2998,-15879,-1740,"",Working,0.0
2999,-23646,365243,"",Pensioner,0.0
3000,-23646,365243,"",Pensioner,0.0
3001,-23646,365243,"",Pensioner,0.0
3002,-23646,365243,"",Pensioner,0.0
3003,-23646,365243,"",Pensioner,0.0
3004,-23646,365243,"",Pensioner,0.0
3005,-23646,365243,"",Pensioner,0.0
3006,-23646,365243,"",Pensioner,0.0
3007,-23646,365243,"",Pensioner,0.0
3008,-23646,365243,"",Pensioner,0.0
3009,-23646,365243,"",Pensioner,0.0
3010,-23646,365243,"",Pensioner,0.0
3011,-23646,365243,"",Pensioner,0.0
3012,-21127,-14127,Core staff,Working,1.0
3013,-17556,-1921,Sales staff,Working,1.0
3014,-17556,-1921,Sales staff,Working,1.0
3015,-10787,-279,Managers,Commercial associate,0.0
3016,-10787,-279,Managers,Commercial associate,0.0
3017,-15100,-3500,Cooking staff,Working,0.0
3018,-15100,-3500,Cooking staff,Working,0.0
3019,-15100,-3500,Cooking staff,Working,0.0
